ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
601007.SH,ฝ๐ม๊ทนต๊,2012-03-30,6.9873,6.9873,7.0554,6.89,6.9581,1021620,7298870,-0.0292,-0.4178,7.1444,0.3405,2145000000,N/A,2145000000,300000000,0,300000000,18.314,1.7896,3.0627,64.3794,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-05,6.9581,6.997,7.143,6.9289,7.143,1182174,8590800,0.1849,2.6573,7.267,0.3941,2202000000,N/A,2202000000,300000000,0,300000000,18.8007,1.8371,3.144,66.0902,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-06,7.143,7.1332,7.1819,7.0554,7.1332,1111574,8146397,-0.0097,-0.1362,7.3287,0.3705,2199000000,N/A,2199000000,300000000,0,300000000,18.7751,1.8346,3.1398,66.0002,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-09,7.1332,7.0846,7.1527,7.0554,7.0846,765167,5579281,-0.0487,-0.6821,7.2916,0.2551,2184000000,N/A,2184000000,300000000,0,300000000,18.647,1.8221,3.1183,65.55,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-10,7.0846,7.0749,7.3473,7.0651,7.3279,1584658,11736970,0.2433,3.4341,7.4066,0.5282,2259000000,N/A,2259000000,300000000,0,300000000,19.2873,1.8847,3.2254,67.801,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-11,7.3279,7.2695,7.4933,7.2306,7.4641,2145429,16229230,0.1362,1.8592,7.5646,0.7151,2301000000,N/A,2301000000,300000000,0,300000000,19.6459,1.9197,3.2854,69.0616,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-12,7.4641,7.4641,7.6101,7.4155,7.542,2617426,20241706,0.0779,1.043,7.7334,0.8725,2325000000,N/A,2325000000,300000000,0,300000000,19.8508,1.9397,3.3197,69.7819,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-13,7.542,7.503,7.5906,7.4738,7.5322,1922944,14890287,-0.0097,-0.129,7.7435,0.641,2322000000,N/A,2322000000,300000000,0,300000000,19.8252,1.9372,3.3154,69.6919,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-16,7.5322,7.5128,7.6198,7.4544,7.5809,1724610,13357589,0.0487,0.646,7.7453,0.5749,2337000000,N/A,2337000000,300000000,0,300000000,19.9533,1.9497,3.3368,70.1421,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-17,7.5809,7.5322,7.6101,7.4544,7.4933,1247927,9640739,-0.0876,-1.1553,7.7254,0.416,2310000000,N/A,2310000000,300000000,0,300000000,19.7228,1.9272,3.2983,69.3317,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-18,7.4933,7.5906,7.7171,7.4836,7.6685,2480999,19453446,0.1752,2.3377,7.841,0.827,2364000000,N/A,2364000000,300000000,0,300000000,20.1838,1.9723,3.3754,70.9524,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-19,7.6685,7.6101,7.6782,7.5809,7.6004,1276841,9999744,-0.0681,-0.8883,7.8316,0.4256,2343000000,N/A,2343000000,300000000,0,300000000,20.0045,1.9547,3.3454,70.3222,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-20,7.6004,7.5906,7.6587,7.503,7.649,1648815,12902254,0.0487,0.6402,7.8252,0.5496,2358000000,N/A,2358000000,300000000,0,300000000,20.1326,1.9673,3.3668,70.7724,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-23,7.649,7.649,7.6587,7.5225,7.5712,1599557,12481312,-0.0779,-1.0178,7.803,0.5332,2334000000,N/A,2334000000,300000000,0,300000000,19.9277,1.9472,3.3325,70.052,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-24,7.5712,7.5128,7.5712,7.3084,7.4933,1878005,14354201,-0.0779,-1.0283,7.6433,0.626,2310000000,N/A,2310000000,300000000,0,300000000,19.7228,1.9272,3.2983,69.3317,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-25,7.4933,7.4641,7.7074,7.396,7.6587,2170939,16955202,0.1654,2.2078,7.8101,0.7236,2361000000,N/A,2361000000,300000000,0,300000000,20.1582,1.9698,3.3711,70.8624,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-26,7.6587,7.6393,7.7463,7.542,7.6101,2093678,16522135,-0.0487,-0.6353,7.8914,0.6979,2346000000,N/A,2346000000,300000000,0,300000000,20.0301,1.9573,3.3497,70.4122,
601007.SH,ฝ๐ม๊ทนต๊,2012-04-27,7.6101,7.5906,7.6879,7.4447,7.4544,1435005,11111525,-0.1557,-2.046,7.7432,0.4783,2298000000,N/A,2298000000,300000000,0,300000000,19.6203,1.9172,3.2811,68.9715,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-02,7.4544,7.5128,7.6004,7.4544,7.5517,1926647,14919848,0.0973,1.3055,7.7439,0.6422,2328000000,N/A,2328000000,300000000,0,300000000,19.8765,1.9422,3.324,69.872,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-03,7.5517,7.5128,7.5614,7.4738,7.5322,926697,7159217,-0.0195,-0.2577,7.7255,0.3089,2322000000,N/A,2322000000,300000000,0,300000000,19.8252,1.9372,3.3154,69.6919,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-04,7.5322,7.5225,7.6393,7.4933,7.6296,1087720,8458958,0.0973,1.292,7.7768,0.3626,2352000000,N/A,2352000000,300000000,0,300000000,20.0814,1.9623,3.3582,70.5923,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-07,7.6296,7.5809,7.649,7.503,7.6004,1472526,11460857,-0.0292,-0.3827,7.7831,0.4908,2343000000,N/A,2343000000,300000000,0,300000000,20.0045,1.9547,3.3454,70.3222,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-08,7.6004,7.5809,7.8047,7.5809,7.7658,3363332,26704158,0.1654,2.1767,7.9398,1.1211,2394000000,N/A,2394000000,300000000,0,300000000,20.44,1.9973,3.4182,71.8529,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-09,7.7658,7.7269,7.7755,7.6393,7.7269,2178886,17273718,-0.0389,-0.5013,7.9278,0.7263,2382000000,N/A,2382000000,300000000,0,300000000,20.3375,1.9873,3.4011,71.4927,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-10,7.7269,7.6879,7.9215,7.6879,7.8728,3480818,28052387,0.146,1.8892,8.0591,1.1603,2427000000,N/A,2427000000,300000000,0,300000000,20.7217,2.0248,3.4653,72.8433,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-11,7.8728,7.8242,7.9702,7.7658,7.7755,2092260,16893889,-0.0973,-1.2361,8.0745,0.6974,2397000000,N/A,2397000000,300000000,0,300000000,20.4656,1.9998,3.4225,71.9429,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-14,7.7755,7.8339,7.8826,7.6685,7.6782,1846140,14785243,-0.0973,-1.2516,8.0087,0.6154,2367000000,N/A,2367000000,300000000,0,300000000,20.2094,1.9748,3.3796,71.0425,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-15,7.6782,7.6198,7.6587,7.5517,7.6393,1368890,10682515,-0.0389,-0.507,7.8038,0.4563,2355000000,N/A,2355000000,300000000,0,300000000,20.107,1.9648,3.3625,70.6823,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-16,7.6393,7.6296,7.649,7.5322,7.6004,898974,7012425,-0.0389,-0.5096,7.8005,0.2997,2343000000,N/A,2343000000,300000000,0,300000000,20.0045,1.9547,3.3454,70.3222,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-17,7.6004,7.6101,7.6685,7.4933,7.6587,1271728,9921546,0.0584,0.7682,7.8016,0.4239,2361000000,N/A,2361000000,300000000,0,300000000,20.1582,1.9698,3.3711,70.8624,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-18,7.6587,7.5809,7.649,7.503,7.5322,1025835,8000181,-0.1265,-1.6518,7.7987,0.3419,2322000000,N/A,2322000000,300000000,0,300000000,19.8252,1.9372,3.3154,69.6919,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-21,7.5322,7.5225,7.6296,7.4836,7.6198,888375,6903763,0.0876,1.1628,7.7712,0.2961,2349000000,N/A,2349000000,300000000,0,300000000,20.0558,1.9598,3.3539,70.5022,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-22,7.6198,7.6101,7.7561,7.6004,7.7074,1064947,8388883,0.0876,1.1494,7.8773,0.355,2376000000,N/A,2376000000,300000000,0,300000000,20.2863,1.9823,3.3925,71.3126,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-23,7.7074,7.649,7.7561,7.6296,7.7269,1059645,8381665,0.0195,0.2525,7.9099,0.3532,2382000000,N/A,2382000000,300000000,0,300000000,20.3375,1.9873,3.4011,71.4927,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-24,7.7269,7.7269,7.7269,7.649,7.6587,747800,5911846,-0.0681,-0.8816,7.9057,0.2493,2361000000,N/A,2361000000,300000000,0,300000000,20.1582,1.9698,3.3711,70.8624,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-25,7.6587,7.649,7.6879,7.4641,7.4836,1442511,11141949,-0.1752,-2.2872,7.724,0.4808,2307000000,N/A,2307000000,300000000,0,300000000,19.6972,1.9247,3.294,69.2417,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-28,7.4836,7.4447,7.5128,7.3181,7.503,1099575,8367212,0.0195,0.2601,7.6095,0.3665,2313000000,N/A,2313000000,300000000,0,300000000,19.7484,1.9297,3.3025,69.4217,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-29,7.503,7.4738,7.6101,7.4738,7.5809,1176560,9146353,0.0779,1.0376,7.7738,0.3922,2337000000,N/A,2337000000,300000000,0,300000000,19.9533,1.9497,3.3368,70.1421,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-30,7.5809,7.6004,7.6296,7.5517,7.5809,632621,4932390,0,0,7.7968,0.2109,2337000000,N/A,2337000000,300000000,0,300000000,19.9533,1.9497,3.3368,70.1421,
601007.SH,ฝ๐ม๊ทนต๊,2012-05-31,7.5809,7.5128,7.6296,7.5128,7.6198,690667,5381147,0.0389,0.5135,7.7912,0.2302,2349000000,N/A,2349000000,300000000,0,300000000,20.0558,1.9598,3.3539,70.5022,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-01,7.6198,7.6198,7.6587,7.5517,7.5712,521278,4070268,-0.0487,-0.6386,7.8082,0.1738,2334000000,N/A,2334000000,300000000,0,300000000,19.9277,1.9472,3.3325,70.052,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-04,7.5712,7.4641,7.5322,7.2889,7.3084,1513934,11500791,-0.2628,-3.4704,7.5966,0.5046,2253000000,N/A,2253000000,300000000,0,300000000,19.2361,1.8797,3.2169,67.6209,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-05,7.3084,7.3181,7.3765,7.2792,7.2987,612745,4615438,-0.0097,-0.1332,7.5324,0.2042,2250000000,N/A,2250000000,300000000,0,300000000,19.2105,1.8772,3.2126,67.5309,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-06,7.2987,7.3571,7.3571,7.143,7.1722,843500,6269946,-0.1265,-1.7333,7.4332,0.2812,2211000000,N/A,2211000000,300000000,0,300000000,18.8775,1.8446,3.1569,66.3603,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-07,7.1722,7.2306,7.2889,7.104,7.1235,893590,6613464,-0.0487,-0.6784,7.401,0.2979,2196000000,N/A,2196000000,300000000,0,300000000,18.7494,1.8321,3.1355,65.9101,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-08,7.1235,7.2208,7.2208,7.104,7.1332,550785,4058910,0.0097,0.1366,7.3693,0.1836,2199000000,N/A,2199000000,300000000,0,300000000,18.7751,1.8346,3.1398,66.0002,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-11,7.1332,7.1722,7.25,7.0457,7.2403,937176,6898089,0.107,1.5007,7.3605,0.3124,2232000000,N/A,2232000000,300000000,0,300000000,19.0568,1.8621,3.1869,66.9906,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-12,7.2403,7.1722,7.2306,7.1332,7.1527,546167,4027621,-0.0876,-1.2097,7.3743,0.1821,2205000000,N/A,2205000000,300000000,0,300000000,18.8263,1.8396,3.1483,66.1803,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-13,7.1527,7.1624,7.3181,7.1624,7.3084,909633,6798940,0.1557,2.1769,7.4744,0.3032,2253000000,N/A,2253000000,300000000,0,300000000,19.2361,1.8797,3.2169,67.6209,
601007.SH,ฝ๐ม๊ทนต๊,2012-06-14,7.3084,7.3084,7.3376,7.2111,7.2306,856161,6403838,-0.0779,-1.0652,7.4797,0.2854,2229000000,N/A,2229000000,300000000,0,300000000,19.0312,1.8596,3.1826,66.9006,
