덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
600581.SH,*ST검멀,2004-06-01,2.5183,2.5183,2.5595,2.4771,2.5412,1414937,7769880,0.0229,0.9091,5.4913,0.7558,1038960000,N/A,3272147377.2,187200000,0,589576104,10.1801,1.6547,0.6879,10.067,
600581.SH,*ST검멀,2004-06-02,2.5412,2.5412,2.5503,2.4725,2.4771,1696318,9262035,-0.0641,-2.5225,5.4601,0.9062,1012752000,N/A,3189606722.64,187200000,0,589576104,9.9233,1.613,0.6706,9.8131,
600581.SH,*ST검멀,2004-06-03,2.4771,2.4771,2.5366,2.4496,2.4908,1549797,8414799,0.0137,0.5545,5.4296,0.8279,1018368000,N/A,3207294005.76,187200000,0,589576104,9.9783,1.6219,0.6743,9.8675,
600581.SH,*ST검멀,2004-06-04,2.4908,2.4908,2.5183,2.4313,2.445,1255619,6748843,-0.0458,-1.8382,5.3749,0.6707,999648000,N/A,3148336395.36,187200000,0,589576104,9.7949,1.5921,0.6619,9.6861,
600581.SH,*ST검멀,2004-06-07,2.445,2.445,2.445,2.358,2.3718,1416630,7380697,-0.0733,-2.9963,5.21,0.7567,969696000,N/A,3054004218.72,187200000,0,589576104,9.5014,1.5444,0.6421,9.3959,
600581.SH,*ST검멀,2004-06-08,2.3718,2.3763,2.4084,2.358,2.3672,874200,4544361,-0.0046,-0.1931,5.1983,0.467,967824000,N/A,3048108457.68,187200000,0,589576104,9.4831,1.5414,0.6408,9.3778,
600581.SH,*ST검멀,2004-06-09,2.3672,2.3718,2.4588,2.3626,2.3763,1563496,8227047,0.0092,0.3868,5.262,0.8352,971568000,N/A,3059899979.76,187200000,0,589576104,9.5198,1.5474,0.6433,9.414,
600581.SH,*ST검멀,2004-06-10,2.3763,2.3809,2.4633,2.3809,2.4404,1925049,10220003,0.0641,2.6975,5.309,1.0283,997776000,N/A,3142440634.32,187200000,0,589576104,9.7765,1.5891,0.6607,9.668,
600581.SH,*ST검멀,2004-06-11,2.4404,2.445,2.4679,2.3809,2.3947,1411456,7474275,-0.0458,-1.8762,5.2954,0.754,979056000,N/A,3083483023.92,187200000,0,589576104,9.5931,1.5593,0.6483,9.4866,
600581.SH,*ST검멀,2004-06-14,2.3947,2.3809,2.3947,2.2665,2.3122,1543068,7805741,-0.0824,-3.4417,5.0586,0.8243,945360000,N/A,2977359325.2,187200000,0,589576104,9.263,1.5056,0.626,9.1601,
600581.SH,*ST검멀,2004-06-15,2.3122,2.3077,2.3763,2.271,2.358,1338670,6771419,0.0458,1.9802,5.0583,0.7151,964080000,N/A,3036316935.6,187200000,0,589576104,9.4464,1.5354,0.6383,9.3415,
600581.SH,*ST검멀,2004-06-16,2.358,2.3534,2.4267,2.326,2.3855,2029108,10618054,0.0275,1.165,5.2329,1.0839,975312000,N/A,3071691501.84,187200000,0,589576104,9.5564,1.5533,0.6458,9.4503,
600581.SH,*ST검멀,2004-06-17,2.3855,2.3718,2.3763,2.2985,2.3077,1347818,6863325,-0.0778,-3.263,5.0922,0.72,943488000,N/A,2971463564.16,187200000,0,589576104,9.2446,1.5026,0.6247,9.142,
600581.SH,*ST검멀,2004-06-18,2.3077,2.2756,2.3168,2.2573,2.2893,1328176,6613107,-0.0183,-0.7937,4.9791,0.7095,936000000,N/A,2947880520,187200000,0,589576104,9.1712,1.4907,0.6198,9.0694,
600581.SH,*ST검멀,2004-06-21,2.2893,2.2893,2.3351,2.2893,2.3122,541148,2728615,0.0229,1,5.0423,0.2891,945360000,N/A,2977359325.2,187200000,0,589576104,9.263,1.5056,0.626,9.1601,
600581.SH,*ST검멀,2004-06-22,2.3122,2.3122,2.3306,2.2939,2.3214,712857,3603423,0.0092,0.396,5.0549,0.3808,949104000,N/A,2989150847.28,187200000,0,589576104,9.2996,1.5116,0.6284,9.1964,
600581.SH,*ST검멀,2004-06-23,2.3214,2.2939,2.3031,2.271,2.2985,586679,2928149,-0.0229,-0.9862,4.9911,0.3134,939744000,N/A,2959672042.08,187200000,0,589576104,9.2079,1.4967,0.6222,9.1057,
600581.SH,*ST검멀,2004-06-24,2.2985,2.2893,2.3351,2.271,2.2756,718728,3613197,-0.0229,-0.996,5.0272,0.3839,930384000,N/A,2930193236.88,187200000,0,589576104,9.1162,1.4818,0.616,9.015,
600581.SH,*ST검멀,2004-06-25,2.2756,2.2756,2.3122,2.2436,2.2436,749647,3721957,-0.0321,-1.4085,4.9649,0.4005,917280000,N/A,2888922909.6,187200000,0,589576104,8.9878,1.4609,0.6074,8.888,
600581.SH,*ST검멀,2004-06-28,2.2436,2.2527,2.2756,2.2252,2.2481,635690,3124705,0.0046,0.2041,4.9155,0.3396,919152000,N/A,2894818670.64,187200000,0,589576104,9.0062,1.4639,0.6086,8.9061,
600581.SH,*ST검멀,2004-06-29,2.2481,2.2436,2.3214,2.2344,2.3077,1088644,5424099,0.0595,2.6477,4.9824,0.5815,943488000,N/A,2971463564.16,187200000,0,589576104,9.2446,1.5026,0.6247,9.142,
600581.SH,*ST검멀,2004-06-30,2.3077,2.326,2.326,2.2848,2.2939,1063722,5360005,-0.0137,-0.5952,5.0389,0.5682,937872000,N/A,2953776281.04,187200000,0,589576104,9.1896,1.4937,0.621,9.0875,
600581.SH,*ST검멀,2004-07-01,2.2939,2.3031,2.3901,2.2985,2.358,2411408,12438824,0.0641,2.7944,5.1583,1.2881,964080000,N/A,3036316935.6,187200000,0,589576104,9.4464,1.5354,0.6383,9.3415,
600581.SH,*ST검멀,2004-07-02,2.358,2.3489,2.3947,2.3351,2.3718,1671913,8637049,0.0137,0.5825,5.166,0.8931,969696000,N/A,3054004218.72,187200000,0,589576104,9.5014,1.5444,0.6421,9.3959,
600581.SH,*ST검멀,2004-07-05,2.3718,2.3718,2.3718,2.3443,2.3626,695253,3575861,-0.0092,-0.3861,5.1433,0.3714,965952000,N/A,3042212696.64,187200000,0,589576104,9.4647,1.5384,0.6396,9.3596,
600581.SH,*ST검멀,2004-07-06,2.3626,2.3718,2.3947,2.358,2.3672,1540510,7996774,0.0046,0.1938,5.191,0.8229,967824000,N/A,3048108457.68,187200000,0,589576104,9.4831,1.5414,0.6408,9.3778,
600581.SH,*ST검멀,2004-07-07,2.3672,2.3672,2.3763,2.3351,2.3397,695092,3563719,-0.0275,-1.1605,5.127,0.3713,956592000,N/A,3012733891.44,187200000,0,589576104,9.373,1.5235,0.6334,9.2689,
600581.SH,*ST검멀,2004-07-08,2.3397,2.3397,2.3626,2.326,2.3443,456171,2329838,0.0046,0.1957,5.1074,0.2437,958464000,N/A,3018629652.48,187200000,0,589576104,9.3914,1.5265,0.6346,9.2871,
600581.SH,*ST검멀,2004-07-09,2.3443,2.3351,2.3626,2.326,2.3306,577548,2951651,-0.0137,-0.5859,5.1107,0.3085,952848000,N/A,3000942369.36,187200000,0,589576104,9.3363,1.5176,0.6309,9.2326,
600581.SH,*ST검멀,2004-07-12,2.3306,2.3168,2.3168,2.2665,2.2665,1026440,5115681,-0.0641,-2.7505,4.9839,0.5483,926640000,N/A,2918401714.8,187200000,0,589576104,9.0795,1.4758,0.6136,8.9787,
600581.SH,*ST검멀,2004-07-13,2.2665,2.2665,2.2939,2.2436,2.2802,511523,2535078,0.0137,0.6061,4.9559,0.2732,932256000,N/A,2936088997.92,187200000,0,589576104,9.1346,1.4848,0.6173,9.0331,
600581.SH,*ST검멀,2004-07-14,2.2802,2.2802,2.3031,2.2481,2.2893,672892,3338822,0.0092,0.4016,4.9619,0.3595,936000000,N/A,2947880520,187200000,0,589576104,9.1712,1.4907,0.6198,9.0694,
600581.SH,*ST검멀,2004-07-15,2.2893,2.2848,2.3214,2.2665,2.2848,921070,4605248,-0.0046,-0.2,4.9999,0.492,934128000,N/A,2941984758.96,187200000,0,589576104,9.1529,1.4877,0.6185,9.0513,
600581.SH,*ST검멀,2004-07-16,2.2848,2.2848,2.3397,2.2756,2.3351,3687472,18615808,0.0504,2.2044,5.0484,1.9698,954720000,N/A,3006838130.4,187200000,0,589576104,9.3547,1.5205,0.6321,9.2508,
600581.SH,*ST검멀,2004-07-19,2.3351,2.3351,2.3672,2.3168,2.3397,1798154,9205442,0.0046,0.1961,5.1194,0.9606,956592000,N/A,3012733891.44,187200000,0,589576104,9.373,1.5235,0.6334,9.2689,
600581.SH,*ST검멀,2004-07-20,2.3397,2.3397,2.3443,2.3168,2.3214,1213223,6170516,-0.0183,-0.7828,5.0861,0.6481,949104000,N/A,2989150847.28,187200000,0,589576104,9.2996,1.5116,0.6284,9.1964,
600581.SH,*ST검멀,2004-07-21,2.3214,2.3214,2.3306,2.2939,2.3077,845739,4257754,-0.0137,-0.5917,5.0344,0.4518,943488000,N/A,2971463564.16,187200000,0,589576104,9.2446,1.5026,0.6247,9.142,
600581.SH,*ST검멀,2004-07-22,2.3077,2.2939,2.3168,2.2481,2.2619,1509038,7479886,-0.0458,-1.9841,4.9567,0.8061,924768000,N/A,2912505953.76,187200000,0,589576104,9.0612,1.4728,0.6123,8.9606,
600581.SH,*ST검멀,2004-07-23,2.2619,2.2527,2.2619,2.2344,2.2573,942812,4625217,-0.0046,-0.2024,4.9058,0.5036,922896000,N/A,2906610192.72,187200000,0,589576104,9.0428,1.4698,0.6111,8.9424,
600581.SH,*ST검멀,2004-07-26,2.2573,2.2573,2.2573,2.1749,2.1749,1411825,6792721,-0.0824,-3.6511,4.8113,0.7542,889200000,N/A,2800486494,187200000,0,589576104,8.7127,1.4162,0.5888,8.6159,
600581.SH,*ST검멀,2004-07-27,2.1749,2.2207,2.2252,2.1703,2.184,917405,4387411,0.0092,0.4211,4.7824,0.4901,892944000,N/A,2812278016.08,187200000,0,589576104,8.7494,1.4221,0.5912,8.6522,
600581.SH,*ST검멀,2004-07-28,2.184,2.1978,2.1978,2.152,2.184,828597,3928345,0,0,4.741,0.4426,892944000,N/A,2812278016.08,187200000,0,589576104,8.7494,1.4221,0.5912,8.6522,
600581.SH,*ST검멀,2004-07-29,2.184,2.2069,2.2207,2.184,2.2115,615219,2955647,0.0275,1.2579,4.8042,0.3286,904176000,N/A,2847652582.32,187200000,0,589576104,8.8594,1.44,0.5987,8.761,
600581.SH,*ST검멀,2004-07-30,2.2115,2.2207,2.2298,2.1795,2.1886,400004,1921075,-0.0229,-1.0352,4.8026,0.2137,894816000,N/A,2818173777.12,187200000,0,589576104,8.7677,1.4251,0.5925,8.6703,
600581.SH,*ST검멀,2004-08-02,2.1886,2.1749,2.1932,2.1566,2.1657,480349,2272516,-0.0229,-1.046,4.731,0.2566,885456000,N/A,2788694971.92,187200000,0,589576104,8.676,1.4102,0.5863,8.5796,
600581.SH,*ST검멀,2004-08-03,2.1657,2.1611,2.1886,2.152,2.1611,340230,1608026,-0.0046,-0.2114,4.7263,0.1817,883584000,N/A,2782799210.88,187200000,0,589576104,8.6577,1.4072,0.585,8.5615,
600581.SH,*ST검멀,2004-08-04,2.1611,2.152,2.326,2.152,2.2436,2171002,10663574,0.0824,3.8136,4.9118,1.1597,917280000,N/A,2888922909.6,187200000,0,589576104,8.9878,1.4609,0.6074,8.888,
600581.SH,*ST검멀,2004-08-05,2.2436,2.2436,2.2802,2.2024,2.2115,1544388,7550219,-0.0321,-1.4286,4.8888,0.825,904176000,N/A,2847652582.32,187200000,0,589576104,8.8594,1.44,0.5987,8.761,
600581.SH,*ST검멀,2004-08-06,2.2115,2.2069,2.2573,2.1886,2.2161,768493,3717198,0.0046,0.207,4.837,0.4105,906048000,N/A,2853548343.36,187200000,0,589576104,8.8778,1.443,0.5999,8.7792,
600581.SH,*ST검멀,2004-08-09,2.2161,2.2161,2.2344,2.1978,2.2207,419544,2027375,0.0046,0.2066,4.8323,0.2241,907920000,N/A,2859444104.4,187200000,0,589576104,8.8961,1.446,0.6012,8.7973,
600581.SH,*ST검멀,2004-08-10,2.2207,2.2207,2.2207,2.2207,2.2207,N/A,N/A,0,0,N/A,N/A,907920000,N/A,2859444104.4,187200000,0,589576104,8.8961,1.446,0.6012,8.7973,
600581.SH,*ST검멀,2004-08-11,2.2207,2.2893,2.326,2.2481,2.3168,5433211,27301000,0.0962,4.3299,5.0248,2.9024,947232000,N/A,2983255086.24,187200000,0,589576104,9.2813,1.5086,0.6272,9.1782,
600581.SH,*ST검멀,2004-08-12,2.3168,2.3077,2.3122,2.2573,2.2848,2593436,12922716,-0.0321,-1.3834,4.9829,1.3854,934128000,N/A,2941984758.96,187200000,0,589576104,9.1529,1.4877,0.6185,9.0513,
600581.SH,*ST검멀,2004-08-13,2.2848,2.2848,2.3077,2.2665,2.271,1370838,6839070,-0.0137,-0.6012,4.989,0.7323,928512000,N/A,2924297475.84,187200000,0,589576104,9.0979,1.4788,0.6148,8.9968,
600581.SH,*ST검멀,2004-08-16,2.271,2.2893,2.3077,2.271,2.2756,1095410,5481866,0.0046,0.2016,5.0044,0.5852,930384000,N/A,2930193236.88,187200000,0,589576104,9.1162,1.4818,0.616,9.015,
600581.SH,*ST검멀,2004-08-17,2.2756,2.2756,2.326,2.2756,2.3168,1201343,6062753,0.0412,1.8109,5.0466,0.6417,947232000,N/A,2983255086.24,187200000,0,589576104,9.2813,1.5086,0.6272,9.1782,
600581.SH,*ST검멀,2004-08-18,2.3168,2.3214,2.3351,2.2848,2.2848,1044830,5261939,-0.0321,-1.3834,5.0362,0.5581,934128000,N/A,2941984758.96,187200000,0,589576104,9.1529,1.4877,0.6185,9.0513,
600581.SH,*ST검멀,2004-08-19,2.2848,2.2802,2.2893,2.2573,2.271,1004068,4975577,-0.0137,-0.6012,4.9554,0.5364,928512000,N/A,2924297475.84,187200000,0,589576104,9.0979,1.4788,0.6148,8.9968,
600581.SH,*ST검멀,2004-08-20,2.271,2.2802,2.3214,2.2665,2.3122,1036062,5188162,0.0412,1.8145,5.0076,0.5535,945360000,N/A,2977359325.2,187200000,0,589576104,9.263,1.5056,0.626,9.1601,
600581.SH,*ST검멀,2004-08-23,2.3122,2.3122,2.326,2.2939,2.3122,958418,4835884,0,0,5.0457,0.512,945360000,N/A,2977359325.2,187200000,0,589576104,9.263,1.5056,0.626,9.1601,
600581.SH,*ST검멀,2004-08-24,2.3122,2.3214,2.3992,2.2893,2.3489,2446495,12493970,0.0366,1.5842,5.1069,1.3069,960336000,N/A,3024525413.52,187200000,0,589576104,9.4097,1.5295,0.6359,9.3052,
600581.SH,*ST검멀,2004-08-25,2.3489,2.3489,2.3489,2.3214,2.3351,923630,4707482,-0.0137,-0.5848,5.0967,0.4934,954720000,N/A,3006838130.4,187200000,0,589576104,9.3547,1.5205,0.6321,9.2508,
600581.SH,*ST검멀,2004-08-26,2.3351,2.3351,2.3855,2.3351,2.3672,1931347,9983680,0.0321,1.3725,5.1693,1.0317,967824000,N/A,3048108457.68,187200000,0,589576104,9.4831,1.5414,0.6408,9.3778,
600581.SH,*ST검멀,2004-08-27,2.3672,2.3763,2.4908,2.3672,2.4313,7187445,38349808,0.0641,2.7079,5.3357,3.8394,994032000,N/A,3130649112.24,187200000,0,589576104,9.7399,1.5831,0.6582,9.6317,
600581.SH,*ST검멀,2004-08-30,2.4313,2.4313,2.4588,2.4038,2.4542,2137777,11370537,0.0229,0.9416,5.3189,1.142,1003392000,N/A,3160127917.44,187200000,0,589576104,9.8316,1.5981,0.6644,9.7224,
600581.SH,*ST검멀,2004-08-31,2.4542,2.5183,2.5366,2.4359,2.4588,3900409,21054423,0.0046,0.1866,5.398,2.0836,1005264000,N/A,3166023678.48,187200000,0,589576104,9.8499,1.601,0.6656,9.7405,
600581.SH,*ST검멀,2004-09-01,2.4588,2.4725,2.4725,2.4038,2.4084,1353972,7173094,-0.0504,-2.0484,5.2978,0.7233,984672000,N/A,3101170307.04,187200000,0,589576104,9.6481,1.5682,0.652,9.541,
600581.SH,*ST검멀,2004-09-02,2.4084,2.3947,2.445,2.3855,2.445,1369648,7208133,0.0366,1.5209,5.2628,0.7316,999648000,N/A,3148336395.36,187200000,0,589576104,9.7949,1.5921,0.6619,9.6861,
600581.SH,*ST검멀,2004-09-03,2.445,2.4496,2.4496,2.4084,2.4175,799924,4234148,-0.0275,-1.1236,5.2932,0.4273,988416000,N/A,3112961829.12,187200000,0,589576104,9.6848,1.5742,0.6545,9.5773,
600581.SH,*ST검멀,2004-09-06,2.4175,2.4084,2.4175,2.3947,2.3992,670913,3524371,-0.0183,-0.7576,5.2531,0.3584,980928000,N/A,3089378784.96,187200000,0,589576104,9.6115,1.5623,0.6495,9.5047,
600581.SH,*ST검멀,2004-09-07,2.3992,2.3992,2.4267,2.3855,2.4221,568341,2981117,0.0229,0.9542,5.2453,0.3036,990288000,N/A,3118857590.16,187200000,0,589576104,9.7032,1.5772,0.6557,9.5954,
600581.SH,*ST검멀,2004-09-08,2.4221,2.4221,2.4404,2.4038,2.4084,697335,3686438,-0.0137,-0.5671,5.2865,0.3725,984672000,N/A,3101170307.04,187200000,0,589576104,9.6481,1.5682,0.652,9.541,
600581.SH,*ST검멀,2004-09-09,2.4084,2.3855,2.4221,2.3306,2.3397,1428034,7356932,-0.0687,-2.8517,5.1518,0.7628,956592000,N/A,3012733891.44,187200000,0,589576104,9.373,1.5235,0.6334,9.2689,
600581.SH,*ST검멀,2004-09-10,2.3397,2.3168,2.358,2.2939,2.3443,1040481,5282008,0.0046,0.1957,5.0765,0.5558,958464000,N/A,3018629652.48,187200000,0,589576104,9.3914,1.5265,0.6346,9.2871,
600581.SH,*ST검멀,2004-09-13,2.3443,2.3397,2.3443,2.3122,2.3168,753800,3835630,-0.0275,-1.1719,5.0884,0.4027,947232000,N/A,2983255086.24,187200000,0,589576104,9.2813,1.5086,0.6272,9.1782,
600581.SH,*ST검멀,2004-09-14,2.3168,2.326,2.4221,2.326,2.3901,1735676,9032057,0.0733,3.1621,5.2038,0.9272,977184000,N/A,3077587262.88,187200000,0,589576104,9.5748,1.5563,0.647,9.4684,
600581.SH,*ST검멀,2004-09-15,2.3901,2.3901,2.5549,2.3763,2.5045,5979849,32438448,0.1145,4.7893,5.4246,3.1944,1023984000,N/A,3224981288.88,187200000,0,589576104,10.0333,1.6308,0.678,9.9219,
600581.SH,*ST검멀,2004-09-16,2.5045,2.5183,2.6923,2.5137,2.6099,10548097,60050128,0.1053,4.2048,5.693,5.6347,1067040000,N/A,3360583792.8,187200000,0,589576104,10.4552,1.6994,0.7065,10.3391,
600581.SH,*ST검멀,2004-09-17,2.6099,2.6099,2.6556,2.5458,2.6419,6661629,37922518,0.0321,1.2281,5.6927,3.5586,1080144000,N/A,3401854120.08,187200000,0,589576104,10.5836,1.7203,0.7152,10.4661,
600581.SH,*ST검멀,2004-09-20,2.6419,2.6556,2.7152,2.6099,2.706,7306540,42422865,0.0641,2.4263,5.8061,3.9031,1106352000,N/A,3484394774.64,187200000,0,589576104,10.8404,1.762,0.7325,10.72,
600581.SH,*ST검멀,2004-09-21,2.706,2.706,2.7793,2.619,2.7243,8450492,49723891,0.0183,0.6768,5.8841,4.5142,1113840000,N/A,3507977818.8,187200000,0,589576104,10.9138,1.774,0.7375,10.7926,
600581.SH,*ST검멀,2004-09-22,2.7243,2.7243,2.7793,2.6236,2.6282,6115338,36128433,-0.0962,-3.5294,5.9078,3.2667,1074528000,N/A,3384166836.96,187200000,0,589576104,10.5286,1.7113,0.7115,10.4117,
600581.SH,*ST검멀,2004-09-23,2.6282,2.6144,2.6923,2.587,2.6923,3289639,18883262,0.0641,2.439,5.7402,1.7573,1100736000,N/A,3466707491.52,187200000,0,589576104,10.7854,1.7531,0.7288,10.6656,
600581.SH,*ST검멀,2004-09-24,2.6923,2.7014,2.7472,2.6007,2.6099,5701587,33617204,-0.0824,-3.0612,5.8961,3.0457,1067040000,N/A,3360583792.8,187200000,0,589576104,10.4552,1.6994,0.7065,10.3391,
600581.SH,*ST검멀,2004-09-27,2.6099,2.6327,2.6831,2.5686,2.5915,2520674,14482086,-0.0183,-0.7018,5.7453,1.3465,1059552000,N/A,3337000748.64,187200000,0,589576104,10.3818,1.6875,0.7016,10.2666,
600581.SH,*ST검멀,2004-09-28,2.5915,2.619,2.6648,2.5915,2.6556,2498592,14391279,0.0641,2.4735,5.7598,1.3347,1085760000,N/A,3419541403.2,187200000,0,589576104,10.6386,1.7292,0.7189,10.5205,
600581.SH,*ST검멀,2004-09-29,2.6556,2.6648,2.6694,2.6327,2.6419,1562703,9018758,-0.0137,-0.5172,5.7713,0.8348,1080144000,N/A,3401854120.08,187200000,0,589576104,10.5836,1.7203,0.7152,10.4661,
600581.SH,*ST검멀,2004-09-30,2.6419,2.6282,2.6556,2.5915,2.6007,1444428,8238449,-0.0412,-1.5598,5.7036,0.7716,1063296000,N/A,3348792270.72,187200000,0,589576104,10.4185,1.6935,0.704,10.3028,
600581.SH,*ST검멀,2004-10-08,2.6007,2.5961,2.6923,2.5961,2.6877,1982448,11453183,0.087,3.3451,5.7773,1.059,1098864000,N/A,3460811730.48,187200000,0,589576104,10.767,1.7501,0.7276,10.6475,
600581.SH,*ST검멀,2004-10-11,2.6877,2.6968,2.7701,2.6602,2.6785,4042905,24055557,-0.0092,-0.3407,5.9501,2.1597,1095120000,N/A,3449020208.4,187200000,0,589576104,10.7304,1.7441,0.7251,10.6112,
600581.SH,*ST검멀,2004-10-12,2.6785,2.674,2.6968,2.6282,2.6373,1551568,9022280,-0.0412,-1.5385,5.8149,0.8288,1078272000,N/A,3395958359.04,187200000,0,589576104,10.5653,1.7173,0.714,10.4479,
600581.SH,*ST검멀,2004-10-13,2.6373,2.6373,2.674,2.619,2.6465,1328855,7662562,0.0092,0.3472,5.7663,0.7099,1082016000,N/A,3407749881.12,187200000,0,589576104,10.602,1.7233,0.7164,10.4842,
600581.SH,*ST검멀,2004-10-14,2.6465,2.6465,2.6465,2.4496,2.4771,2435419,13534194,-0.1694,-6.4014,5.5572,1.301,1012752000,N/A,3189606722.64,187200000,0,589576104,9.9233,1.613,0.6706,9.8131,
600581.SH,*ST검멀,2004-10-15,2.4771,2.4679,2.5183,2.3992,2.4588,2220920,11861961,-0.0183,-0.7394,5.341,1.1864,1005264000,N/A,3166023678.48,187200000,0,589576104,9.8499,1.601,0.6656,9.7405,
600581.SH,*ST검멀,2004-10-18,2.4588,2.4588,2.5183,2.4175,2.4908,1437422,7805230,0.0321,1.3035,5.43,0.7679,1018368000,N/A,3207294005.76,187200000,0,589576104,9.9783,1.6219,0.6743,9.8675,
600581.SH,*ST검멀,2004-10-19,2.4908,2.4908,2.5412,2.4679,2.4725,1251468,6837950,-0.0183,-0.7353,5.4639,0.6685,1010880000,N/A,3183710961.6,187200000,0,589576104,9.9049,1.61,0.6693,9.7949,
600581.SH,*ST검멀,2004-10-20,2.4725,2.4725,2.4954,2.413,2.4496,1088326,5808281,-0.0229,-0.9259,5.3369,0.5814,1001520000,N/A,3154232156.4,187200000,0,589576104,9.8132,1.5951,0.6631,9.7043,
600581.SH,*ST검멀,2004-10-21,2.4496,2.4221,2.4725,2.3534,2.3534,2093345,10968954,-0.0962,-3.9252,5.2399,1.1182,962208000,N/A,3030421174.56,187200000,0,589576104,9.428,1.5325,0.6371,9.3233,
600581.SH,*ST검멀,2004-10-22,2.3534,2.3809,2.3992,2.3122,2.3992,1574283,8107738,0.0458,1.9455,5.1501,0.841,980928000,N/A,3089378784.96,187200000,0,589576104,9.6115,1.5623,0.6495,9.5047,
600581.SH,*ST검멀,2004-10-25,2.3992,2.413,2.4679,2.3809,2.3901,1455189,7707097,-0.0092,-0.3817,5.2963,0.7773,977184000,N/A,3077587262.88,187200000,0,589576104,9.5748,1.5563,0.647,9.4684,
600581.SH,*ST검멀,2004-10-26,2.3901,2.4038,2.4588,2.358,2.4542,2267769,11874489,0.0641,2.682,5.2362,1.2114,1003392000,N/A,3160127917.44,187200000,0,589576104,9.8316,1.5981,0.6644,9.7224,
600581.SH,*ST검멀,2004-10-27,2.4542,2.4908,2.5412,2.4267,2.5183,3694842,20043807,0.0641,2.6119,5.4248,1.9737,1029600000,N/A,3242668572,187200000,0,589576104,10.0884,1.6398,0.6817,9.9763,
600581.SH,*ST검멀,2004-10-28,2.5183,2.5274,2.587,2.5091,2.5595,4096643,22891844,0.0412,1.6364,5.588,2.1884,1046448000,N/A,3295730421.36,187200000,0,589576104,10.2535,1.6666,0.6929,10.1396,
600581.SH,*ST검멀,2004-10-29,2.5595,2.5091,2.532,2.4542,2.4542,2484154,13520788,-0.1053,-4.1145,5.4428,1.327,1003392000,N/A,3160127917.44,187200000,0,589576104,9.8316,1.5981,0.6644,9.7224,
600581.SH,*ST검멀,2004-11-01,2.4542,2.4496,2.4542,2.3809,2.4038,1745316,9215384,-0.0504,-2.0522,5.2801,0.9323,982800000,N/A,3095274546,187200000,0,589576104,9.6298,1.5653,0.6507,9.5229,
600581.SH,*ST검멀,2004-11-02,2.4038,2.3947,2.4175,2.3672,2.3901,1057145,5508824,-0.0137,-0.5714,5.211,0.5647,977184000,N/A,3077587262.88,187200000,0,589576104,9.5748,1.5563,0.647,9.4684,
600581.SH,*ST검멀,2004-11-03,2.3901,2.3947,2.4496,2.3809,2.4221,1124097,5911060,0.0321,1.341,5.2585,0.6005,990288000,N/A,3118857590.16,187200000,0,589576104,9.7032,1.5772,0.6557,9.5954,
600581.SH,*ST검멀,2004-11-04,2.4221,2.4267,2.4633,2.358,2.3718,1189932,6245155,-0.0504,-2.0794,5.2483,0.6356,969696000,N/A,3054004218.72,187200000,0,589576104,9.5014,1.5444,0.6421,9.3959,
600581.SH,*ST검멀,2004-11-05,2.3718,2.3718,2.4038,2.3672,2.3763,594472,3086042,0.0046,0.1931,5.1912,0.3176,971568000,N/A,3059899979.76,187200000,0,589576104,9.5198,1.5474,0.6433,9.414,
600581.SH,*ST검멀,2004-11-08,2.3763,2.3718,2.3763,2.3351,2.3672,679116,3495812,-0.0092,-0.3854,5.1476,0.3628,967824000,N/A,3048108457.68,187200000,0,589576104,9.4831,1.5414,0.6408,9.3778,
600581.SH,*ST검멀,2004-11-09,2.3672,2.358,2.3855,2.3397,2.358,586204,3019915,-0.0092,-0.3868,5.1516,0.3131,964080000,N/A,3036316935.6,187200000,0,589576104,9.4464,1.5354,0.6383,9.3415,
600581.SH,*ST검멀,2004-11-10,2.358,2.3534,2.445,2.3443,2.4221,1825714,9582542,0.0641,2.7184,5.2487,0.9753,990288000,N/A,3118857590.16,187200000,0,589576104,9.7032,1.5772,0.6557,9.5954,
600581.SH,*ST검멀,2004-11-11,2.4221,2.4359,2.4817,2.413,2.4175,2860317,15235382,-0.0046,-0.189,5.3265,1.5279,988416000,N/A,3112961829.12,187200000,0,589576104,9.6848,1.5742,0.6545,9.5773,
600581.SH,*ST검멀,2004-11-12,2.4175,2.4038,2.4542,2.4038,2.4267,1233910,6535408,0.0092,0.3788,5.2965,0.6591,992160000,N/A,3124753351.2,187200000,0,589576104,9.7215,1.5802,0.6569,9.6136,
600581.SH,*ST검멀,2004-11-15,2.4267,2.4496,2.4633,2.4267,2.445,1243783,6628346,0.0183,0.7547,5.3292,0.6644,999648000,N/A,3148336395.36,187200000,0,589576104,9.7949,1.5921,0.6619,9.6861,
600581.SH,*ST검멀,2004-11-16,2.445,2.4588,2.5412,2.4359,2.532,6857444,37662646,0.087,3.5581,5.4922,3.6632,1035216000,N/A,3260355855.12,187200000,0,589576104,10.1434,1.6487,0.6854,10.0308,
