測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600660.SH,腦珓產薛,2004-11-11,2.1204,2.1322,2.1559,2.1026,2.1115,9221518,66430917,-0.0089,-0.419,7.2039,2.391,2749927704.3,N/A,7140646273.58,385684110,0,1001493166,22.2473,4.5908,4.1192,64.5531,
600660.SH,腦珓產薛,2004-11-12,2.1115,2.1085,2.1411,2.0463,2.0789,5532599,38856509,-0.0326,-1.5428,7.0232,1.4345,2707502452.2,N/A,7030482025.32,385684110,0,1001493166,21.9041,4.52,4.0557,63.5572,
600660.SH,腦珓產薛,2004-11-15,2.0789,2.1026,2.2062,2.0641,2.2003,8856556,63716570,0.1214,5.8405,7.1943,2.2963,2865632937.3,N/A,7441094223.38,385684110,0,1001493166,23.1833,4.7839,4.2926,67.2692,
600660.SH,腦珓產薛,2004-11-16,2.2003,2.2062,2.2092,2.1559,2.1796,4437106,32623818,-0.0207,-0.9421,7.3525,1.1505,2838635049.6,N/A,7370989701.76,385684110,0,1001493166,22.9649,4.7389,4.2521,66.6355,
600660.SH,腦珓產薛,2004-11-17,2.1796,2.1618,2.1855,2.0137,2.1204,2504999,18001383,-0.0592,-2.7174,7.1862,0.6495,2761498227.6,N/A,7170691068.56,385684110,0,1001493166,22.3409,4.6101,4.1366,64.8247,
600660.SH,腦珓產薛,2004-11-18,2.1204,2.1115,2.1352,2.0996,2.1292,1596598,11437095,0.0089,0.419,7.1634,0.414,2773068750.9,N/A,7200735863.54,385684110,0,1001493166,22.4345,4.6294,4.1539,65.0963,
600660.SH,腦珓產薛,2004-11-19,2.1292,2.1322,2.1589,2.1263,2.144,1668136,12084395,0.0148,0.6954,7.2443,0.4325,2792352956.4,N/A,7250810521.84,385684110,0,1001493166,22.5905,4.6616,4.1828,65.549,
600660.SH,腦珓產薛,2004-11-22,2.144,2.147,2.1737,2.0996,2.1204,2023153,14505185,-0.0237,-1.105,7.1696,0.5246,2761498227.6,N/A,7170691068.56,385684110,0,1001493166,22.3409,4.6101,4.1366,64.8247,
600660.SH,腦珓產薛,2004-11-23,2.1204,2.1174,2.1529,2.067,2.073,2771033,19671873,-0.0474,-2.2346,7.0991,0.7185,2699788770,N/A,7010452162,385684110,0,1001493166,21.8416,4.5071,4.0441,63.3761,
600660.SH,腦珓產薛,2004-11-24,2.073,2.07,2.1292,2.0582,2.0907,2980854,21225766,0.0178,0.8571,7.1207,0.7729,2722929816.6,N/A,7070541751.96,385684110,0,1001493166,22.0289,4.5457,4.0788,63.9194,
600660.SH,腦珓產薛,2004-11-25,2.0907,2.0819,2.2003,2.0789,2.1914,7409594,53812022,0.1007,4.8159,7.2625,1.9212,2854062414,N/A,7411049428.4,385684110,0,1001493166,23.0897,4.7646,4.2752,66.9976,
600660.SH,腦珓產薛,2004-11-26,2.1914,2.2003,2.2062,2.1322,2.1381,4636793,33918569,-0.0533,-2.4324,7.3151,1.2022,2784639274.2,N/A,7230780658.52,385684110,0,1001493166,22.5281,4.6487,4.1712,65.368,
600660.SH,腦珓產薛,2004-11-29,2.1381,2.1737,2.1737,2.1115,2.1322,5018823,36285102,-0.0059,-0.277,7.2298,1.3013,2776925592,N/A,7210750795.2,385684110,0,1001493166,22.4657,4.6359,4.1597,65.1869,
600660.SH,腦珓產薛,2004-11-30,2.1322,2.147,2.1559,2.1085,2.1381,840610,6047945,0.0059,0.2778,7.1947,0.218,2784639274.2,N/A,7230780658.52,385684110,0,1001493166,22.5281,4.6487,4.1712,65.368,
600660.SH,腦珓產薛,2004-12-01,2.1381,2.1381,2.1737,2.073,2.1085,1918590,13623680,-0.0296,-1.385,7.1009,0.4975,2746070863.2,N/A,7130631341.92,385684110,0,1001493166,22.2161,4.5843,4.1135,64.4626,
600660.SH,腦珓產薛,2004-12-02,2.1085,2.0967,2.0996,2.0463,2.0878,2490285,17404034,-0.0207,-0.9831,6.9888,0.6457,2719072975.5,N/A,7060526820.3,385684110,0,1001493166,21.9977,4.5393,4.073,63.8288,
600660.SH,腦珓產薛,2004-12-03,2.0878,2.0967,2.1204,2.0641,2.0789,1335051,9392560,-0.0089,-0.4255,7.0354,0.3462,2707502452.2,N/A,7030482025.32,385684110,0,1001493166,21.9041,4.52,4.0557,63.5572,
600660.SH,腦珓產薛,2004-12-06,2.0789,2.073,2.1174,2.0582,2.1055,751625,5302343,0.0267,1.2821,7.0545,0.1949,2742214022.1,N/A,7120616410.26,385684110,0,1001493166,22.1849,4.5779,4.1077,64.372,
600660.SH,腦珓產薛,2004-12-07,2.1055,2.0967,2.1204,2.0463,2.0552,1164092,8127779,-0.0503,-2.391,6.9821,0.3018,2676647723.4,N/A,6950362572.04,385684110,0,1001493166,21.6544,4.4685,4.0095,62.8329,
600660.SH,腦珓產薛,2004-12-08,2.0552,2.0759,2.1055,2.0582,2.1026,1985241,14003818,0.0474,2.3055,7.054,0.5147,2738357181,N/A,7110601478.6,385684110,0,1001493166,22.1537,4.5715,4.1019,64.2815,
600660.SH,腦珓產薛,2004-12-09,2.1026,2.1055,2.1677,2.0759,2.147,3309590,23821124,0.0444,2.1127,7.1976,0.8581,2796209797.5,N/A,7260825453.5,385684110,0,1001493166,22.6217,4.6681,4.1886,65.6396,
600660.SH,腦珓產薛,2004-12-10,2.147,2.1322,2.1707,2.1085,2.1263,1167501,8433702,-0.0207,-0.9655,7.2237,0.3027,2769211909.8,N/A,7190720931.88,385684110,0,1001493166,22.4033,4.623,4.1481,65.0058,
600660.SH,腦珓產薛,2004-12-13,2.1263,2.1263,2.1381,2.0582,2.07,2707546,19035657,-0.0563,-2.6462,7.0306,0.702,2695931928.9,N/A,7000437230.34,385684110,0,1001493166,21.8104,4.5006,4.0384,63.2856,
600660.SH,腦珓產薛,2004-12-14,2.07,2.073,2.1144,2.067,2.07,2394104,16844070,0,0,7.0356,0.6207,2695931928.9,N/A,7000437230.34,385684110,0,1001493166,21.8104,4.5006,4.0384,63.2856,
600660.SH,腦珓產薛,2004-12-15,2.07,2.0878,2.0907,2.0434,2.0759,2840311,19810024,0.0059,0.2861,6.9746,0.7364,2703645611.1,N/A,7020467093.66,385684110,0,1001493166,21.8728,4.5135,4.0499,63.4667,
600660.SH,腦珓產薛,2004-12-16,2.0759,2.0759,2.1026,2.073,2.0848,1461700,10311696,0.0089,0.428,7.0546,0.379,2715216134.4,N/A,7050511888.64,385684110,0,1001493166,21.9665,4.5328,4.0673,63.7383,
600660.SH,腦珓產薛,2004-12-17,2.0848,2.0848,2.0996,2.0463,2.0611,2609491,18209192,-0.0237,-1.1364,6.9781,0.6766,2684361405.6,N/A,6970392435.36,385684110,0,1001493166,21.7168,4.4813,4.021,63.014,
600660.SH,腦珓產薛,2004-12-20,2.0611,2.0552,2.0552,1.9249,1.9456,3243467,21598996,-0.1155,-5.6034,6.6592,0.841,2533944602.7,N/A,6579810100.62,385684110,0,1001493166,20.4999,4.2302,3.7957,59.483,
600660.SH,腦珓產薛,2004-12-21,1.9456,1.9575,1.9841,1.8953,1.919,2242487,14618961,-0.0267,-1.3699,6.5191,0.5814,2499233032.8,N/A,6489675715.68,385684110,0,1001493166,20.2191,4.1723,3.7437,58.6682,
600660.SH,腦珓產薛,2004-12-22,1.919,1.919,2.0019,1.9131,1.9989,2890596,19213410,0.08,4.1667,6.6469,0.7495,2603367742.5,N/A,6760078870.5,385684110,0,1001493166,21.0616,4.3461,3.8997,61.1127,
600660.SH,腦珓產薛,2004-12-23,1.9989,2.0049,2.0434,1.9545,1.9664,1234767,8309407,-0.0326,-1.6296,6.7295,0.3201,2560942490.4,N/A,6649914622.24,385684110,0,1001493166,20.7184,4.2753,3.8362,60.1168,
600660.SH,腦珓產薛,2004-12-24,1.9664,1.9693,2.0078,1.9634,1.9989,1675440,11211720,0.0326,1.6566,6.6918,0.4344,2603367742.5,N/A,6760078870.5,385684110,0,1001493166,21.0616,4.3461,3.8997,61.1127,
600660.SH,腦珓產薛,2004-12-27,1.9989,2.0108,2.0226,1.9516,1.9841,1195776,7983628,-0.0148,-0.7407,6.6765,0.31,2584083537,N/A,6710004212.2,385684110,0,1001493166,20.9056,4.3139,3.8708,60.66,
600660.SH,腦珓產薛,2004-12-28,1.9841,1.9693,2.0137,1.9545,1.9989,1120356,7461516,0.0148,0.7463,6.66,0.2905,2603367742.5,N/A,6760078870.5,385684110,0,1001493166,21.0616,4.3461,3.8997,61.1127,
600660.SH,腦珓產薛,2004-12-29,1.9989,2.0078,2.0137,1.9427,1.9723,1139176,7601479,-0.0267,-1.3333,6.6728,0.2954,2568656172.6,N/A,6669944485.56,385684110,0,1001493166,20.7808,4.2882,3.8477,60.2979,
600660.SH,腦珓產薛,2004-12-30,1.9723,1.9693,1.9782,1.9279,1.9723,1462554,9628949,0,0,6.5837,0.3792,2568656172.6,N/A,6669944485.56,385684110,0,1001493166,20.7808,4.2882,3.8477,60.2979,
600660.SH,腦珓產薛,2004-12-31,1.9723,1.9397,1.9989,1.9042,1.9901,2710791,17960448,0.0178,0.9009,6.6255,0.7029,2591797219.2,N/A,6730034075.52,385684110,0,1001493166,20.968,4.3268,3.8824,60.8411,
600660.SH,腦珓產薛,2005-01-04,1.9901,1.9901,1.9901,1.9367,1.9664,1834999,12123700,-0.0237,-1.1905,6.6069,0.4758,2560942490.4,N/A,6649914622.24,385684110,0,1001493166,16.854,3.6766,2.8355,-308.5523,
600660.SH,腦珓產薛,2005-01-05,1.9664,1.9723,2.0049,1.9367,1.9664,1924932,12743793,0,0,6.6204,0.4991,2560942490.4,N/A,6649914622.24,385684110,0,1001493166,16.854,3.6766,2.8355,-308.5523,
600660.SH,腦珓產薛,2005-01-06,1.9664,1.9545,1.9841,1.9397,1.9545,2560718,16958347,-0.0118,-0.6024,6.6225,0.6639,2545515126,N/A,6609854895.6,385684110,0,1001493166,16.7524,3.6544,2.8184,-306.6935,
600660.SH,腦珓產薛,2005-01-07,1.9545,1.9545,2.0137,1.9516,1.9989,2337466,15710878,0.0444,2.2727,6.7213,0.6061,2603367742.5,N/A,6760078870.5,385684110,0,1001493166,17.1332,3.7375,2.8825,-313.6638,
600660.SH,腦珓產薛,2005-01-10,1.9989,2.0019,2.0374,1.993,2.0197,1795400,12215361,0.0207,1.037,6.8037,0.4655,2630365630.2,N/A,6830183392.12,385684110,0,1001493166,17.3109,3.7762,2.9124,-316.9167,
600660.SH,腦珓產薛,2005-01-11,2.0197,2.0197,2.0641,2.0197,2.0404,2898800,19986867,0.0207,1.0264,6.8949,0.7516,2657363517.9,N/A,6900287913.74,385684110,0,1001493166,17.4885,3.815,2.9423,-320.1695,
600660.SH,腦珓產薛,2005-01-12,2.0404,2.0522,2.0848,2.0463,2.07,2571159,17894364,0.0296,1.4514,6.9596,0.6666,2695931928.9,N/A,7000437230.34,385684110,0,1001493166,17.7424,3.8704,2.985,-324.8163,
600660.SH,腦珓產薛,2005-01-13,2.07,2.073,2.0878,2.0315,2.0404,3037350,20996663,-0.0296,-1.4306,6.9128,0.7875,2657363517.9,N/A,6900287913.74,385684110,0,1001493166,17.4885,3.815,2.9423,-320.1695,
600660.SH,腦珓產薛,2005-01-14,2.0404,2.0493,2.0759,2.0434,2.0552,3317589,23123969,0.0148,0.7257,6.9701,0.8602,2676647723.4,N/A,6950362572.04,385684110,0,1001493166,17.6154,3.8427,2.9636,-322.4929,
600660.SH,腦珓產薛,2005-01-17,2.0552,2.0374,2.0552,2.0019,2.0315,2011484,13787399,-0.0237,-1.1527,6.8543,0.5215,2645792994.6,N/A,6870243118.76,385684110,0,1001493166,17.4124,3.7984,2.9295,-318.7754,
600660.SH,腦珓產薛,2005-01-18,2.0315,2.0434,2.067,2.0226,2.0434,1413100,9729050,0.0118,0.5831,6.8849,0.3664,2661220359,N/A,6910302845.4,385684110,0,1001493166,17.5139,3.8205,2.9465,-320.6342,
600660.SH,腦珓產薛,2005-01-19,2.0434,2.0493,2.0582,2.0256,2.0404,967750,6662003,-0.003,-0.1449,6.884,0.2509,2657363517.9,N/A,6900287913.74,385684110,0,1001493166,17.4885,3.815,2.9423,-320.1695,
600660.SH,腦珓產薛,2005-01-20,2.0404,2.0374,2.0374,1.996,2.0137,1329020,9010572,-0.0267,-1.3062,6.7799,0.3446,2622651948,N/A,6810153528.8,385684110,0,1001493166,17.2601,3.7652,2.9038,-315.9873,
600660.SH,腦珓產薛,2005-01-21,2.0137,2.0137,2.073,1.9901,2.07,4662171,31930764,0.0563,2.7941,6.8489,1.2088,2695931928.9,N/A,7000437230.34,385684110,0,1001493166,17.7424,3.8704,2.985,-324.8163,
600660.SH,腦珓產薛,2005-01-24,2.07,2.07,2.1026,1.9693,1.993,8626487,58684268,-0.077,-3.7196,6.8028,2.2367,2595654060.3,N/A,6740049007.18,385684110,0,1001493166,17.0824,3.7264,2.8739,-312.7345,
600660.SH,腦珓產薛,2005-01-25,1.993,1.9989,1.9989,1.9219,1.9338,3153225,20615985,-0.0592,-2.9718,6.5381,0.8176,2518517238.3,N/A,6539750373.98,385684110,0,1001493166,16.5748,3.6157,2.7885,-303.4407,
600660.SH,腦珓產薛,2005-01-26,1.9338,1.9397,1.9516,1.9219,1.9308,1779000,11630794,-0.003,-0.1531,6.5378,0.4613,2514660397.2,N/A,6529735442.32,385684110,0,1001493166,16.5494,3.6101,2.7843,-302.976,
600660.SH,腦珓產薛,2005-01-27,1.9308,1.9338,1.9456,1.8805,1.9012,2374722,15294160,-0.0296,-1.5337,6.4404,0.6157,2476091986.2,N/A,6429586125.72,385684110,0,1001493166,16.2956,3.5548,2.7416,-298.3292,
600660.SH,腦珓產薛,2005-01-28,1.9012,1.9042,1.919,1.8686,1.916,2987719,19095637,0.0148,0.7788,6.3914,0.7747,2495376191.7,N/A,6479660784.02,385684110,0,1001493166,16.4225,3.5824,2.7629,-300.6526,
600660.SH,腦珓產薛,2005-01-31,1.916,1.919,1.9308,1.8805,1.9101,1712940,10992462,-0.0059,-0.3091,6.4173,0.4441,2487662509.5,N/A,6459630920.7,385684110,0,1001493166,16.3717,3.5714,2.7544,-299.7232,
600660.SH,腦珓產薛,2005-02-01,1.9101,1.9101,1.9545,1.8982,1.9131,6986313,45145673,0.003,0.155,6.462,1.8114,2491519350.6,N/A,6469645852.36,385684110,0,1001493166,16.3971,3.5769,2.7586,-300.1879,
600660.SH,腦珓產薛,2005-02-02,1.9131,1.916,2.073,1.916,2.0019,9955970,66205723,0.0888,4.644,6.6499,2.5814,2607224583.6,N/A,6770093802.16,385684110,0,1001493166,17.1586,3.743,2.8868,-314.1285,
600660.SH,腦珓產薛,2005-02-03,2.0019,2.0049,2.0256,1.9723,2.0108,5616810,37941806,0.0089,0.4438,6.755,1.4563,2618795106.9,N/A,6800138597.14,385684110,0,1001493166,17.2347,3.7596,2.8996,-315.5226,
600660.SH,腦珓產薛,2005-02-04,2.0108,2.0137,2.0611,1.993,2.0582,9570520,65049890,0.0474,2.3564,6.7969,2.4814,2680504564.5,N/A,6960377503.7,385684110,0,1001493166,17.6408,3.8482,2.9679,-322.9576,
600660.SH,腦珓產薛,2005-02-16,2.0582,2.067,2.0878,2.0226,2.0434,4114800,28565237,-0.0148,-0.7194,6.9421,1.0669,2661220359,N/A,6910302845.4,385684110,0,1001493166,17.5139,3.8205,2.9465,-320.6342,
600660.SH,腦珓產薛,2005-02-17,2.0434,2.0315,2.0315,1.9871,2.0137,2524520,17102574,-0.0296,-1.4493,6.7746,0.6546,2622651948,N/A,6810153528.8,385684110,0,1001493166,17.2601,3.7652,2.9038,-315.9873,
600660.SH,腦珓產薛,2005-02-18,2.0137,2.0167,2.0197,1.9841,1.9871,696850,4707316,-0.0267,-1.3235,6.7551,0.1807,2587940378.1,N/A,6720019143.86,385684110,0,1001493166,17.0316,3.7153,2.8654,-311.8051,
600660.SH,腦珓產薛,2005-02-21,1.9871,1.9841,2.0226,1.9693,2.0078,2662300,18000267,0.0207,1.0432,6.7612,0.6903,2614938265.8,N/A,6790123665.48,385684110,0,1001493166,17.2093,3.7541,2.8953,-315.0579,
600660.SH,腦珓產薛,2005-02-22,2.0078,2.0137,2.1292,1.9989,2.0996,10826858,76001760,0.0918,4.5723,7.0197,2.8072,2734500339.9,N/A,7100586546.94,385684110,0,1001493166,17.9962,3.9257,3.0277,-329.4632,
600660.SH,腦珓產薛,2005-02-23,2.0996,2.0967,2.1411,2.0582,2.1352,9199993,65639795,0.0355,1.6925,7.1348,2.3854,2780782433.1,N/A,7220765726.86,385684110,0,1001493166,18.3008,3.9922,3.0789,-335.0395,
600660.SH,腦珓產薛,2005-02-24,2.1352,2.1352,2.2388,2.1115,2.2329,17953619,132945564,0.0977,4.577,7.4049,4.655,2908058189.4,N/A,7551258471.64,385684110,0,1001493166,19.1384,4.1749,3.2198,-350.3741,
600660.SH,腦珓產薛,2005-02-25,2.2329,2.2329,2.2418,2.1737,2.1914,10730953,79616833,-0.0415,-1.8568,7.4194,2.7823,2854062414,N/A,7411049428.4,385684110,0,1001493166,18.783,4.0974,3.1601,-343.8685,
600660.SH,腦珓產薛,2005-02-28,2.1914,2.1707,2.2033,2.1263,2.1737,6307936,46496380,-0.0178,-0.8108,7.3711,1.6355,2830921367.4,N/A,7350959838.44,385684110,0,1001493166,18.6307,4.0642,3.1344,-341.0804,
600660.SH,腦珓產薛,2005-03-01,2.1737,2.1618,2.1737,2.1292,2.1529,1857619,13468815,-0.0207,-0.9537,7.2506,0.4816,2803923479.7,N/A,7280855316.82,385684110,0,1001493166,18.4531,4.0254,3.1045,-337.8276,
600660.SH,腦珓產薛,2005-03-02,2.1529,2.1411,2.1973,2.1322,2.144,3989600,29148140,-0.0089,-0.4127,7.306,1.0344,2792352956.4,N/A,7250810521.84,385684110,0,1001493166,18.3769,4.0088,3.0917,-336.4335,
600660.SH,腦珓產薛,2005-03-03,2.144,2.144,2.1648,2.0789,2.1411,1842100,13277087,-0.003,-0.1381,7.2076,0.4776,2788496115.3,N/A,7240795590.18,385684110,0,1001493166,18.3515,4.0033,3.0875,-335.9688,
600660.SH,腦珓產薛,2005-03-04,2.1411,2.147,2.2062,2.147,2.1618,5345300,39246322,0.0207,0.9682,7.3422,1.3859,2815494003,N/A,7310900111.8,385684110,0,1001493166,18.5292,4.042,3.1174,-339.2216,
600660.SH,腦珓產薛,2005-03-07,2.1618,2.1618,2.1885,2.15,2.1618,3826664,28008775,0,0,7.3194,0.9922,2815494003,N/A,7310900111.8,385684110,0,1001493166,18.5292,4.042,3.1174,-339.2216,
600660.SH,腦珓產薛,2005-03-08,2.1618,2.1618,2.2477,2.1559,2.2299,8181422,61105156,0.0681,3.1507,7.4688,2.1213,2904201348.3,N/A,7541243539.98,385684110,0,1001493166,19.113,4.1694,3.2156,-349.9095,
600660.SH,腦珓產薛,2005-03-09,2.2299,2.224,2.3158,2.224,2.2892,13725737,106155207,0.0592,2.656,7.734,3.5588,2981338170.3,N/A,7741542173.18,385684110,0,1001493166,19.6207,4.2801,3.301,-359.2032,
600660.SH,腦珓產薛,2005-03-10,2.2892,2.2803,2.304,2.2536,2.2773,6226971,47875069,-0.0118,-0.5175,7.6883,1.6145,2965910805.9,N/A,7701482446.54,385684110,0,1001493166,19.5191,4.258,3.2839,-357.3445,
600660.SH,腦珓產薛,2005-03-11,2.2773,2.2684,2.2892,2.227,2.2773,6828943,52017348,0,0,7.6172,1.7706,2965910805.9,N/A,7701482446.54,385684110,0,1001493166,19.5191,4.258,3.2839,-357.3445,
600660.SH,腦珓產薛,2005-03-14,2.2773,2.2773,2.4106,2.2743,2.3869,11269252,89819786,0.1096,4.8114,7.9703,2.9219,3108613926.6,N/A,8072034917.96,385684110,0,1001493166,20.4583,4.4628,3.4419,-374.5379,
600660.SH,腦珓產薛,2005-03-15,2.3869,2.3691,2.3691,2.2951,2.298,6612500,52015305,-0.0888,-3.7221,7.8662,1.7145,2992908693.6,N/A,7771586968.16,385684110,0,1001493166,19.6968,4.2967,3.3138,-360.5973,
600660.SH,腦珓產薛,2005-03-16,2.298,2.298,2.301,2.1885,2.2388,12567532,94396381,-0.0592,-2.5773,7.5111,3.2585,2915771871.6,N/A,7571288334.96,385684110,0,1001493166,19.1892,4.186,3.2284,-351.3035,
600660.SH,腦珓產薛,2005-03-17,2.2388,2.2358,2.2832,2.1677,2.2003,7678354,58141853,-0.0385,-1.7196,7.5722,1.9908,2865632937.3,N/A,7441094223.38,385684110,0,1001493166,18.8592,4.114,3.1729,-345.2626,
600660.SH,腦珓產薛,2005-03-18,2.2003,2.2003,2.2477,2.1796,2.2329,3497661,26086997,0.0326,1.4805,7.4584,0.9069,2908058189.4,N/A,7551258471.64,385684110,0,1001493166,19.1384,4.1749,3.2198,-350.3741,
600660.SH,腦珓產薛,2005-03-21,2.2329,2.2388,2.2536,2.1825,2.2388,2135435,15964303,0.0059,0.2653,7.4759,0.5537,2915771871.6,N/A,7571288334.96,385684110,0,1001493166,19.1892,4.186,3.2284,-351.3035,
600660.SH,腦珓產薛,2005-03-22,2.2388,2.2388,2.298,2.224,2.2951,4113126,31587962,0.0563,2.5132,7.6798,1.0664,2989051852.5,N/A,7761572036.5,385684110,0,1001493166,19.6714,4.2912,3.3095,-360.1326,
600660.SH,腦珓產薛,2005-03-23,2.2951,2.298,2.3425,2.2655,2.2684,4265800,33200704,-0.0267,-1.1613,7.783,1.106,2954340282.6,N/A,7671437651.56,385684110,0,1001493166,19.443,4.2413,3.2711,-355.9504,
600660.SH,腦珓產薛,2005-03-24,2.2684,2.2507,2.3128,2.221,2.3099,2882173,22154710,0.0415,1.8277,7.6868,0.7473,3008336058,N/A,7811646694.8,385684110,0,1001493166,19.7983,4.3189,3.3309,-362.456,
600660.SH,腦珓產薛,2005-03-25,2.3099,2.3099,2.3276,2.2803,2.3099,1452293,11326810,0,0,7.7993,0.3765,3008336058,N/A,7811646694.8,385684110,0,1001493166,19.7983,4.3189,3.3309,-362.456,
600660.SH,腦珓產薛,2005-03-28,2.3099,2.3099,2.3691,2.2892,2.3661,6872200,54533925,0.0563,2.4359,7.9354,1.7818,3081616038.9,N/A,8001930396.34,385684110,0,1001493166,20.2806,4.4241,3.412,-371.2851,
600660.SH,腦珓產薛,2005-03-29,2.3661,2.3661,2.3958,2.3217,2.3306,3600900,28618666,-0.0355,-1.5019,7.9476,0.9336,3035333945.7,N/A,7881751216.42,385684110,0,1001493166,19.976,4.3576,3.3608,-365.7088,
600660.SH,腦珓產薛,2005-03-30,2.3306,2.3336,2.3513,2.298,2.3099,5012459,39318088,-0.0207,-0.8895,7.8441,1.2996,3008336058,N/A,7811646694.8,385684110,0,1001493166,19.7983,4.3189,3.3309,-362.456,
600660.SH,腦珓產薛,2005-03-31,2.3099,2.2803,2.3276,2.2773,2.3247,2932174,22753416,0.0148,0.641,7.7599,0.7603,3027620263.5,N/A,7861721353.1,385684110,0,1001493166,19.9253,4.3466,3.3522,-364.7794,
600660.SH,腦珓產薛,2005-04-01,2.3247,2.3247,2.4935,2.3099,2.455,7923750,65035957,0.1303,5.6051,8.2077,2.0545,3197321271.9,N/A,8302378346.14,385684110,0,1001493166,21.0421,4.5902,3.5401,-385.2257,
600660.SH,腦珓產薛,2005-04-04,2.455,2.455,2.455,2.455,2.455,N/A,N/A,0,0,N/A,N/A,3197321271.9,N/A,8302378346.14,385684110,0,1001493166,21.0421,4.5902,3.5401,-385.2257,
600660.SH,腦珓產薛,2005-04-05,2.455,2.3987,2.529,2.3839,2.4609,7986575,66647263,0.0059,0.2413,8.3449,2.0708,3205034954.1,N/A,8322408209.46,385684110,0,1001493166,21.0928,4.6013,3.5487,-386.1551,
600660.SH,腦珓產薛,2005-04-06,2.4609,2.4491,2.5734,2.4283,2.5586,6951821,59299076,0.0977,3.9711,8.53,1.8025,3332310710.4,N/A,8652900954.24,385684110,0,1001493166,21.9305,4.784,3.6896,-401.4897,
600660.SH,腦珓產薛,2005-04-07,2.5586,2.5764,2.6179,2.4964,2.5409,11709005,100410267,-0.0178,-0.6944,8.5755,3.0359,3309169663.8,N/A,8592811364.28,385684110,0,1001493166,21.7782,4.7508,3.664,-398.7016,
600660.SH,腦珓產薛,2005-04-08,2.5409,2.532,2.6504,2.5142,2.6445,8481516,74204396,0.1036,4.0793,8.749,2.1991,3444159102.3,N/A,8943333972.38,385684110,0,1001493166,22.6666,4.9445,3.8134,-414.9657,
600660.SH,腦珓產薛,2005-04-11,2.6445,2.6356,2.6682,2.5794,2.6238,7891303,69892776,-0.0207,-0.7839,8.8569,2.0461,3417161214.6,N/A,8873229450.76,385684110,0,1001493166,22.4889,4.9058,3.7835,-411.7128,
600660.SH,腦珓產薛,2005-04-12,2.6238,2.6179,2.6238,2.532,2.5438,6002706,52020257,-0.08,-3.0474,8.6661,1.5564,3313026504.9,N/A,8602826295.94,385684110,0,1001493166,21.8036,4.7563,3.6682,-399.1663,
600660.SH,腦珓產薛,2005-04-13,2.5438,2.5764,2.6504,2.5586,2.5705,4485253,39456444,0.0267,1.0477,8.7969,1.1629,3347738074.8,N/A,8692960680.88,385684110,0,1001493166,22.032,4.8061,3.7067,-403.3485,
600660.SH,腦珓產薛,2005-04-14,2.5705,2.609,2.609,2.5201,2.5409,4379438,37724686,-0.0296,-1.1521,8.614,1.1355,3309169663.8,N/A,8592811364.28,385684110,0,1001493166,21.7782,4.7508,3.664,-398.7016,
600660.SH,腦珓產薛,2005-04-15,2.5409,2.5231,2.5409,2.4816,2.5113,4654576,39427193,-0.0296,-1.1655,8.4706,1.2068,3270601252.8,N/A,8492662047.68,385684110,0,1001493166,21.5243,4.6954,3.6213,-394.0547,
600660.SH,腦珓產薛,2005-04-18,2.5113,2.5113,2.5616,2.5113,2.529,6153852,52567102,0.0178,0.7075,8.5421,1.5956,3293742299.4,N/A,8552751637.64,385684110,0,1001493166,21.6766,4.7286,3.6469,-396.8429,
600660.SH,腦珓產薛,2005-04-19,2.529,2.532,2.5823,2.532,2.5616,3654751,31647957,0.0326,1.2881,8.6594,0.9476,3336167551.5,N/A,8662915885.9,385684110,0,1001493166,21.9559,4.7895,3.6938,-401.9544,
600660.SH,腦珓產薛,2005-04-20,2.5616,2.5616,2.6031,2.4846,2.5557,3657234,31445764,-0.0059,-0.2312,8.5982,0.9482,3328453869.3,N/A,8642886022.58,385684110,0,1001493166,21.9051,4.7784,3.6853,-401.025,
600660.SH,腦珓產薛,2005-04-21,2.5557,2.5349,2.5794,2.5172,2.5586,2351141,20272968,0.003,0.1159,8.6226,0.6096,3332310710.4,N/A,8652900954.24,385684110,0,1001493166,21.9305,4.784,3.6896,-401.4897,
600660.SH,腦珓產薛,2005-04-22,2.5586,2.4905,2.5468,2.304,2.4254,39663708,320460027,-0.1333,-5.2083,8.0794,10.284,3158752860.9,N/A,8202229029.54,385684110,0,1001493166,20.7883,4.5348,3.4974,-380.5788,
600660.SH,腦珓產薛,2005-04-25,2.4254,2.3869,2.3987,2.3247,2.3928,4241479,33821733,-0.0326,-1.3431,7.974,1.0997,3116327608.8,N/A,8092064781.28,385684110,0,1001493166,20.509,4.4739,3.4504,-375.4673,
600660.SH,腦珓產薛,2005-04-26,2.3928,2.3869,2.4283,2.3691,2.4046,2626350,21248461,0.0118,0.495,8.0905,0.681,3131754973.2,N/A,8132124507.92,385684110,0,1001493166,20.6106,4.496,3.4675,-377.326,
