іъ¬л,Љт≥∆,»’∆Џ,«∞ ’≈ћЉџ(‘™),њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),≥…љїљрґо(‘™),’«µш(‘™),’«µшЈщ(%),ЊщЉџ(‘™),її ÷¬ (%),Aє…ЅчЌ® –÷µ(‘™),Bє…ЅчЌ® –÷µ(‘™),„№ –÷µ(‘™),Aє…ЅчЌ®є…±Њ(є…),Bє…ЅчЌ®є…±Њ(є…),„№є…±Њ(є…), –”ѓ¬ , –Њї¬ , –ѕъ¬ , –ѕ÷¬ ,
603993.SH,¬е—фов“µ,2015-01-19,3.1637,2.9825,3.0912,2.8473,2.9363,24150456,219651016,-0.2274,-7.1875,9.0951,1.2269,17538631555.5,N/A,45228679377.75,1968421050,0,5076170525,24.793,3.0907,6.7887,11.8369,
603993.SH,¬е—фов“µ,2015-01-20,2.9363,2.9627,3.0154,2.9165,2.9989,14536649,131616848,0.0626,2.1324,9.0541,0.7385,17912631555,N/A,46193151777.5,1968421050,0,5076170525,25.3216,3.1567,6.9334,12.0893,
603993.SH,¬е—фов“µ,2015-01-21,2.9989,3.0055,3.2955,3.0022,3.1967,45462489,434990981,0.1977,6.5934,9.5681,2.3096,19093684185,N/A,49238854092.5,1968421050,0,5076170525,26.9912,3.3648,7.3906,12.8864,
603993.SH,¬е—фов“µ,2015-01-22,3.1967,3.2033,3.5163,3.1604,3.5163,60813982,628460397,0.3197,10,10.3341,3.0895,21003052603.5,N/A,54162739501.75,1968421050,0,5076170525,29.6903,3.7013,8.1296,14.175,
603993.SH,¬е—фов“µ,2015-01-23,3.5163,3.5592,3.747,3.5196,3.602,68799440,757247780,0.0857,2.4367,11.0066,3.4952,21514842076.5,N/A,55482543838.25,1968421050,0,5076170525,30.4138,3.7915,8.3277,14.5204,
603993.SH,¬е—фов“µ,2015-01-26,3.602,3.5592,3.7075,3.4933,3.6811,47576565,525092027,0.0791,2.1958,11.0368,2.417,21987263128.5,N/A,56700824764.25,1968421050,0,5076170525,31.0816,3.8747,8.5106,14.8393,
603993.SH,¬е—фов“µ,2015-01-27,3.6811,3.635,4.0172,3.6185,3.8624,54638252,635668246,0.1813,4.9239,11.6341,2.7757,23069894706,N/A,59492718553,1968421050,0,5076170525,32.6121,4.0655,8.9296,15.5699,
603993.SH,¬е—фов“µ,2015-01-28,3.8624,3.7866,3.8162,3.6844,3.7141,28184312,320898671,-0.1483,-3.8396,11.3857,1.4318,22184105233.5,N/A,57208441816.75,1968421050,0,5076170525,31.3599,3.9094,8.5868,14.9721,
603993.SH,¬е—фов“µ,2015-01-29,3.7141,3.658,3.7009,3.5295,3.6317,24029984,264268331,-0.0824,-2.2183,10.9974,1.2208,21691999971,N/A,55939399185.5,1968421050,0,5076170525,30.6642,3.8227,8.3963,14.64,
603993.SH,¬е—фов“µ,2015-01-30,3.6317,3.6284,3.7833,3.5954,3.635,29455836,330292161,0.0033,0.0907,11.2131,1.4964,21711684181.5,N/A,55990160890.75,1968421050,0,5076170525,30.6921,3.8261,8.4039,14.6533,
603993.SH,¬е—фов“µ,2015-02-02,3.635,3.5921,3.7437,3.5097,3.6844,19689521,219291166,0.0494,1.3599,11.1375,1.0003,22006947339,N/A,56751586469.5,1968421050,0,5076170525,31.1095,3.8782,8.5182,14.8526,
603993.SH,¬е—фов“µ,2015-02-03,3.6844,3.7239,3.7569,3.5625,3.6943,21811870,240776330,0.0099,0.2683,11.0388,1.1081,22065999970.5,N/A,56903871585.25,1968421050,0,5076170525,31.1929,3.8886,8.5411,14.8924,
603993.SH,¬е—фов“µ,2015-02-04,3.6943,3.6811,3.9217,3.6712,3.8689,40008398,463895960,0.1747,4.7279,11.595,2.0325,23109263127,N/A,59594241963.5,1968421050,0,5076170525,32.6677,4.0724,8.9449,15.5965,
603993.SH,¬е—фов“µ,2015-02-05,3.8689,3.9546,4.0963,3.7305,3.7404,33042035,392386641,-0.1285,-3.322,11.8754,1.6786,22341578917.5,N/A,57614535458.75,1968421050,0,5076170525,31.5825,3.9371,8.6477,15.0784,
603993.SH,¬е—фов“µ,2015-02-06,3.7404,3.635,3.7239,3.4867,3.5493,22522914,244465541,-0.1911,-5.1101,10.8541,1.1442,21199894708.5,N/A,54670356554.25,1968421050,0,5076170525,29.9686,3.736,8.2058,14.3079,
603993.SH,¬е—фов“µ,2015-02-09,3.5493,3.5493,3.5987,3.4966,3.5328,12462876,134275591,-0.0165,-0.4643,10.774,0.6331,21101473656,N/A,54416548028,1968421050,0,5076170525,29.8295,3.7186,8.1677,14.2414,
603993.SH,¬е—фов“µ,2015-02-10,3.5328,3.5097,3.6481,3.5031,3.6284,11887885,129718542,0.0956,2.7052,10.9118,0.6039,21672315760.5,N/A,55888637480.25,1968421050,0,5076170525,30.6364,3.8192,8.3887,14.6267,
603993.SH,¬е—фов“µ,2015-02-11,3.6284,3.6152,3.6811,3.5295,3.602,15289783,166463725,-0.0264,-0.7266,10.8873,0.7768,21514842076.5,N/A,55482543838.25,1968421050,0,5076170525,30.4138,3.7915,8.3277,14.5204,
603993.SH,¬е—фов“µ,2015-02-12,3.602,3.6053,3.6218,3.4768,3.5427,14224294,152548351,-0.0593,-1.6468,10.7245,0.7226,21160526287.5,N/A,54568833143.75,1968421050,0,5076170525,29.9129,3.729,8.1906,14.2813,
603993.SH,¬е—фов“µ,2015-02-13,3.5427,3.5855,3.8162,3.5691,3.7174,28723820,322764437,0.1747,4.9302,11.2368,1.4592,22203789444,N/A,57259203522,1968421050,0,5076170525,31.3877,3.9129,8.5944,14.9854,
603993.SH,¬е—фов“µ,2015-02-16,3.7174,3.7437,3.7899,3.6646,3.7866,18023711,203688870,0.0692,1.8617,11.3012,0.9156,22617157864.5,N/A,58325199332.25,1968421050,0,5076170525,31.9721,3.9857,8.7544,15.2644,
603993.SH,¬е—фов“µ,2015-02-17,3.7866,3.7767,3.8492,3.7404,3.7437,15115952,173351891,-0.0428,-1.1314,11.4681,0.7679,22361263128,N/A,57665297164,1968421050,0,5076170525,31.6103,3.9406,8.6554,15.0917,
603993.SH,¬е—фов“µ,2015-02-25,3.7437,3.7536,3.7536,3.6284,3.6481,14093702,156737855,-0.0956,-2.5528,11.1211,0.716,21790421023.5,N/A,56193207711.75,1968421050,0,5076170525,30.8034,3.84,8.4344,14.7064,
603993.SH,¬е—фов“µ,2015-02-26,3.6481,3.6481,4.014,3.6284,4.014,29997742,348086881,0.3658,10.0271,11.6038,1.5239,23975368389,N/A,61827756994.5,1968421050,0,5076170525,33.8921,4.2251,9.2801,16.181,
603993.SH,¬е—фов“µ,2015-02-27,4.014,4.0304,4.3369,3.9316,4.1458,46111964,575173560,0.1318,3.2841,12.4734,2.3426,24762736809,N/A,63858225204.5,1968421050,0,5076170525,35.0051,4.3638,9.5849,16.7124,
603993.SH,¬е—фов“µ,2015-03-02,4.1458,4.2446,4.3831,4.1326,4.215,40583843,522675851,0.0692,1.6693,12.8789,2.0617,25176105229.5,N/A,64924221014.75,1968421050,0,5076170525,35.5894,4.4367,9.7449,16.9914,
603993.SH,¬е—фов“µ,2015-03-03,4.215,4.1688,4.4061,4.0996,4.1557,37734048,487109604,-0.0593,-1.4073,12.909,1.917,24821789440.5,N/A,64010510320.25,1968421050,0,5076170525,35.0886,4.3742,9.6078,16.7523,
603993.SH,¬е—фов“µ,2015-03-04,4.1557,4.1194,4.2084,3.9975,4.1227,29898251,371808021,-0.033,-0.793,12.4358,1.5189,24624947335.5,N/A,63502893267.75,1968421050,0,5076170525,34.8103,4.3395,9.5316,16.6195,
603993.SH,¬е—фов“µ,2015-03-05,4.1227,4.0766,4.3007,4.0403,4.2545,28378218,360706904,0.1318,3.1974,12.7107,1.4417,25412315755.5,N/A,65533361477.75,1968421050,0,5076170525,35.9234,4.4783,9.8363,17.1509,
603993.SH,¬е—фов“µ,2015-03-06,4.2545,4.215,4.5314,4.1655,4.3204,34372474,454319120,0.0659,1.5492,13.2175,1.7462,25805999965.5,N/A,66548595582.75,1968421050,0,5076170525,36.4799,4.5477,9.9887,17.4165,
603993.SH,¬е—фов“µ,2015-03-09,4.3204,4.2842,4.3007,4.093,4.271,21422973,272875792,-0.0494,-1.1442,12.7375,1.0883,25510736808,N/A,65787170004,1968421050,0,5076170525,36.0625,4.4956,9.8744,17.2173,
603993.SH,¬е—фов“µ,2015-03-10,4.271,4.2512,4.4061,4.2216,4.2545,17410063,228295216,-0.0165,-0.3858,13.1128,0.8845,25412315755.5,N/A,65533361477.75,1968421050,0,5076170525,35.9234,4.4783,9.8363,17.1509,
603993.SH,¬е—фов“µ,2015-03-11,4.2545,4.2479,4.36,4.1227,4.1985,16550881,212191051,-0.056,-1.3168,12.8205,0.8408,25077684177,N/A,64670412488.5,1968421050,0,5076170525,35.4503,4.4193,9.7068,16.925,
603993.SH,¬е—фов“µ,2015-03-12,4.1985,4.2018,4.2644,4.1194,4.215,12876887,163811084,0.0165,0.3925,12.7213,0.6542,25176105229.5,N/A,64924221014.75,1968421050,0,5076170525,35.5894,4.4367,9.7449,16.9914,
603993.SH,¬е—фов“µ,2015-03-13,4.215,4.2018,4.449,4.1524,4.3303,18489337,242806592,0.1153,2.7365,13.1322,0.9393,25865052597,N/A,66700880698.5,1968421050,0,5076170525,36.5633,4.5581,10.0116,17.4564,
603993.SH,¬е—фов“µ,2015-03-16,4.3303,4.3468,4.5116,4.3007,4.5083,22952880,307191741,0.178,4.1096,13.3836,1.1661,26927999964,N/A,69442012782,1968421050,0,5076170525,38.066,4.7454,10.423,18.1738,
603993.SH,¬е—фов“µ,2015-03-17,4.5083,4.5215,4.6006,4.416,4.4621,25942152,353326734,-0.0461,-1.0234,13.6198,1.3179,26652421017,N/A,68731348908.5,1968421050,0,5076170525,37.6764,4.6968,10.3163,17.9878,
603993.SH,¬е—фов“µ,2015-03-18,4.4621,4.4325,4.5215,4.416,4.5149,21755018,294770148,0.0527,1.1817,13.5495,1.1052,26967368385,N/A,69543536192.5,1968421050,0,5076170525,38.1216,4.7523,10.4382,18.2004,
603993.SH,¬е—фов“µ,2015-03-19,4.5149,4.5215,4.6434,4.4523,4.4819,24444950,336984502,-0.033,-0.7299,13.7854,1.2419,26770526280,N/A,69035919140,1968421050,0,5076170525,37.8433,4.7176,10.362,18.0675,
603993.SH,¬е—фов“µ,2015-03-20,4.4819,4.4786,4.4819,4.3732,4.4556,20528085,275817013,-0.0264,-0.5882,13.4361,1.0429,26613052596,N/A,68629825498,1968421050,0,5076170525,37.6207,4.6899,10.3011,17.9612,
603993.SH,¬е—фов“µ,2015-03-23,4.4556,4.5346,4.6467,4.4556,4.4852,25414917,350193325,0.0297,0.6657,13.779,1.2911,26790210490.5,N/A,69086680845.25,1968421050,0,5076170525,37.8712,4.7211,10.3697,18.0808,
603993.SH,¬е—фов“µ,2015-03-24,4.4852,4.4951,4.5643,4.3204,4.4325,26839016,360159393,-0.0527,-1.1756,13.4192,1.3635,26475263122.5,N/A,68274493561.25,1968421050,0,5076170525,37.426,4.6656,10.2478,17.8682,
603993.SH,¬е—фов“µ,2015-03-25,4.4325,4.3929,4.416,4.2183,4.271,27591310,361048903,-0.1615,-3.6431,13.0856,1.4017,25510736808,N/A,65787170004,1968421050,0,5076170525,36.0625,4.4956,9.8744,17.2173,
603993.SH,¬е—фов“µ,2015-03-26,4.271,4.2677,4.4358,4.1853,4.3666,29111423,380914763,0.0956,2.2377,13.0847,1.4789,26081578912.5,N/A,67259259456.25,1968421050,0,5076170525,36.8694,4.5962,10.0954,17.6025,
603993.SH,¬е—фов“µ,2015-03-27,4.3666,4.3995,4.4424,4.3666,4.3831,21685974,289775154,0.0165,0.3774,13.3623,1.1017,26179999965,N/A,67513067982.5,1968421050,0,5076170525,37.0086,4.6136,10.1335,17.669,
603993.SH,¬е—фов“µ,2015-03-30,4.3831,4.3863,4.4786,4.3534,4.4588,27458301,367790905,0.0758,1.7293,13.3945,1.3949,26632736806.5,N/A,68680587203.25,1968421050,0,5076170525,37.6486,4.6934,10.3087,17.9745,
603993.SH,¬е—фов“µ,2015-03-31,4.4588,4.4687,4.6434,4.4424,4.4786,36900270,507091725,0.0198,0.4435,13.7422,1.8746,26750842069.5,N/A,68985157434.75,1968421050,0,5076170525,37.8155,4.7142,10.3544,18.0542,
603993.SH,¬е—фов“µ,2015-04-01,4.4786,4.4786,4.5643,4.4259,4.5478,22292170,305028151,0.0692,1.5453,13.6832,1.1325,27164210490,N/A,70051153245,1968421050,0,5076170525,38.3999,4.787,10.5144,18.3332,
603993.SH,¬е—фов“µ,2015-04-02,4.5478,4.5808,4.7423,4.4918,4.7291,38398296,536842945,0.1813,3.9855,13.9809,1.9507,28246842067.5,N/A,72843047033.75,1968421050,0,5076170525,39.9303,4.9778,10.9335,19.0639,
603993.SH,¬е—фов“µ,2015-04-03,4.7291,4.6401,4.8115,4.6137,4.7027,27821508,398061593,-0.0264,-0.5575,14.3077,1.4134,28089368383.5,N/A,72436953391.75,1968421050,0,5076170525,39.7077,4.9501,10.8725,18.9576,
603993.SH,¬е—фов“µ,2015-04-07,4.7027,4.7093,4.8609,4.6632,4.762,28901088,417758799,0.0593,1.2614,14.4548,1.4682,28443684172.5,N/A,73350664086.25,1968421050,0,5076170525,40.2086,5.0125,11.0097,19.1967,
603993.SH,¬е—фов“µ,2015-04-08,4.762,4.762,4.7785,4.4852,4.5511,31830690,444807581,-0.2109,-4.4291,13.9742,1.6171,27183894700.5,N/A,70101914950.25,1968421050,0,5076170525,38.4277,4.7905,10.522,18.3465,
603993.SH,¬е—фов“µ,2015-04-09,4.5511,4.5577,4.5808,4.2282,4.3369,23328155,310595022,-0.2142,-4.7067,13.3142,1.1851,25904421018,N/A,66802404109,1968421050,0,5076170525,36.619,4.565,10.0268,17.483,
603993.SH,¬е—фов“µ,2015-04-10,4.3369,4.3435,4.4588,4.3369,4.416,17093388,229102449,0.0791,1.8237,13.403,0.8684,26376842070,N/A,68020685035,1968421050,0,5076170525,37.2868,4.6483,10.2097,17.8018,
603993.SH,¬е—фов“µ,2015-04-13,4.416,4.4193,4.6302,4.3896,4.6104,26463537,362558806,0.1944,4.403,13.7003,1.3444,27538210489.5,N/A,71015625644.75,1968421050,0,5076170525,38.9286,4.8529,10.6592,18.5856,
603993.SH,¬е—фов“µ,2015-04-14,4.6104,4.6039,4.6039,4.4424,4.5017,21978181,300460970,-0.1088,-2.3588,13.6709,1.1165,26888631543,N/A,69340489371.5,1968421050,0,5076170525,38.0103,4.7385,10.4078,18.1472,
603993.SH,¬е—фов“µ,2015-04-15,4.5017,4.449,4.5182,4.3171,4.3501,16999218,228227130,-0.1516,-3.3675,13.4257,0.8636,25983157860,N/A,67005450930,1968421050,0,5076170525,36.7303,4.5789,10.0573,17.5361,
603993.SH,¬е—фов“µ,2015-04-16,4.3501,4.2842,4.4819,4.2216,4.3995,13230837,175458201,0.0494,1.1364,13.2613,0.6722,26278421017.5,N/A,67766876508.75,1968421050,0,5076170525,37.1477,4.6309,10.1716,17.7354,
603993.SH,¬е—фов“µ,2015-04-17,4.3995,4.4259,4.7159,4.4094,4.6632,40531310,563000485,0.2636,5.9925,13.8905,2.0591,27853157857.5,N/A,71827812928.75,1968421050,0,5076170525,39.3738,4.9084,10.7811,18.7982,
603993.SH,¬е—фов“µ,2015-04-20,4.6632,4.7126,4.7752,4.4819,4.5017,44735820,630459118,-0.1615,-3.4629,14.0929,2.2727,26888631543,N/A,69340489371.5,1968421050,0,5076170525,38.0103,4.7385,10.4078,18.1472,
603993.SH,¬е—фов“µ,2015-04-21,4.5017,4.4951,4.6368,4.4127,4.6269,23270994,320489834,0.1252,2.7818,13.7721,1.1822,27636631542,N/A,71269434171,1968421050,0,5076170525,39.0677,4.8703,10.6973,18.652,
603993.SH,¬е—фов“µ,2015-04-22,4.6269,4.6006,5.0191,4.5808,4.9795,50632359,747545694,0.3526,7.6211,14.7642,2.5722,29742842065.5,N/A,76700936632.75,1968421050,0,5076170525,42.0451,5.2414,11.5125,20.0735,
603993.SH,¬е—фов“µ,2015-04-23,4.9795,4.94,5.4772,4.8181,5.4772,69520830,1102968065,0.4976,9.9934,15.8653,3.5318,32715157851,N/A,84365954125.5,1968421050,0,5076170525,46.2468,5.7652,12.663,22.0796,
603993.SH,¬е—фов“µ,2015-04-24,5.4772,5.4772,5.7968,5.23,5.576,64402754,1076840748,0.0989,1.8051,16.7204,3.2718,33305684166,N/A,85888805283,1968421050,0,5076170525,47.0816,5.8693,12.8916,22.4781,
603993.SH,¬е—фов“µ,2015-04-27,5.576,5.5365,5.5365,5.3058,5.3915,39626436,650147995,-0.1845,-3.3097,16.4069,2.0131,32203368378,N/A,83046149789,1968421050,0,5076170525,45.5233,5.675,12.4649,21.7342,
603993.SH,¬е—фов“µ,2015-04-28,5.3915,5.3223,5.3519,4.9631,4.9762,40814358,633910517,-0.4152,-7.7017,15.5316,2.0735,29723157855,N/A,76650174927.5,1968421050,0,5076170525,42.0172,5.238,11.5049,20.0603,
603993.SH,¬е—фов“µ,2015-04-29,4.9762,5.1575,5.4739,5.1509,5.4739,26004699,419278622,0.4976,10,16.1232,1.3211,32695473640.5,N/A,84315192420.25,1968421050,0,5076170525,46.219,5.7618,12.6554,22.0663,
603993.SH,¬е—фов“µ,2015-04-30,5.4739,6.0209,6.0209,5.4211,5.4409,69069539,1210317170,-0.033,-0.602,17.5232,3.5089,32498631535.5,N/A,83807575367.75,1968421050,0,5076170525,45.9407,5.7271,12.5792,21.9334,
603993.SH,¬е—фов“µ,2015-05-04,5.4409,5.2728,5.3091,5.029,5.1905,36144485,565969821,-0.2505,-4.6033,15.6585,1.8362,31002631537.5,N/A,79949685768.75,1968421050,0,5076170525,43.8259,5.4634,12.0002,20.9238,
603993.SH,¬е—фов“µ,2015-05-05,5.1905,5.1344,5.2564,4.8444,4.8741,29079307,445413112,-0.3164,-6.0952,15.3172,1.4773,29112947329.5,N/A,75076562064.75,1968421050,0,5076170525,41.1546,5.1304,11.2687,19.6484,
603993.SH,¬е—фов“µ,2015-05-06,4.8741,4.8741,5.1048,4.7785,4.8741,21019208,316476467,0,0,15.0565,1.0678,29112947329.5,N/A,75076562064.75,1968421050,0,5076170525,41.1546,5.1304,11.2687,19.6484,
603993.SH,¬е—фов“µ,2015-05-07,4.8741,4.8049,5.0092,4.7785,4.9202,17419651,260260381,0.0461,0.9466,14.9406,0.885,29388526276.5,N/A,75787225938.25,1968421050,0,5076170525,41.5442,5.179,11.3754,19.8344,
603993.SH,¬е—фов“µ,2015-05-08,4.9202,4.9631,5.0553,4.9169,5.0553,19498302,295499471,0.1351,2.7461,15.1551,0.9906,30195578907,N/A,77868455853.5,1968421050,0,5076170525,42.6851,5.3212,11.6878,20.3791,
603993.SH,¬е—фов“µ,2015-05-11,5.0553,5.1245,5.2333,5.0685,5.1938,27152250,424837970,0.1384,2.7379,15.6465,1.3794,31022315748,N/A,80000447474,1968421050,0,5076170525,43.8538,5.4669,12.0078,20.9371,
603993.SH,¬е—фов“µ,2015-05-12,5.1938,5.2036,5.3256,5.0455,5.2959,32814169,514206123,0.1022,1.967,15.6702,1.667,31632526273.5,N/A,81574060336.75,1968421050,0,5076170525,44.7164,5.5744,12.244,21.3489,
603993.SH,¬е—фов“µ,2015-05-13,5.2959,5.2003,5.3981,5.1905,5.2564,33113519,532416865,-0.0395,-0.7467,16.0785,1.6822,31396315747.5,N/A,80964919873.75,1968421050,0,5076170525,44.3825,5.5328,12.1525,21.1895,
603993.SH,¬е—фов“µ,2015-05-14,5.2564,5.2234,5.3981,5.0059,5.3684,37335301,590851878,0.112,2.1317,15.8256,1.8967,32065578904.5,N/A,82690817852.25,1968421050,0,5076170525,45.3285,5.6508,12.4116,21.6412,
603993.SH,¬е—фов“µ,2015-05-15,5.3684,5.3882,5.6024,5.2267,5.2333,45607260,750194722,-0.1351,-2.5169,16.449,2.3169,31258526274,N/A,80609587937,1968421050,0,5076170525,44.1877,5.5085,12.0992,21.0965,
603993.SH,¬е—фов“µ,2015-05-18,5.2333,5.0751,5.1081,4.9631,5.0092,25055373,382715015,-0.2241,-4.2821,15.2748,1.2729,29919999960,N/A,77157791980,1968421050,0,5076170525,42.2955,5.2727,11.5811,20.1931,
603993.SH,¬е—фов“µ,2015-05-19,5.0092,4.9828,5.141,4.9762,5.1311,23042036,355314519,0.1219,2.4342,15.4203,1.1706,30648315748.5,N/A,79035975074.25,1968421050,0,5076170525,43.3251,5.401,11.863,20.6846,
603993.SH,¬е—фов“µ,2015-05-20,5.1311,5.1081,5.263,5.0685,5.1081,26278701,411895432,-0.0231,-0.4496,15.6741,1.335,30510526275,N/A,78680643137.5,1968421050,0,5076170525,43.1303,5.3767,11.8097,20.5916,
603993.SH,¬е—фов“µ,2015-05-21,5.1081,5.1081,5.1641,5.052,5.1509,21782616,337350549,0.0428,0.8387,15.4871,1.1066,30766421011.5,N/A,79340545305.75,1968421050,0,5076170525,43.492,5.4218,11.9087,20.7644,
603993.SH,¬е—фов“µ,2015-05-22,5.1509,5.1575,5.4409,5.1575,5.4376,41060590,664568209,0.2867,5.5662,16.1851,2.086,32478947325,N/A,83756813662.5,1968421050,0,5076170525,45.9129,5.7236,12.5716,21.9201,
603993.SH,¬е—фов“µ,2015-05-25,5.4376,5.4376,5.5793,5.3684,5.5299,38489107,641926565,0.0923,1.697,16.6781,1.9553,33030105219,N/A,85178141409.5,1968421050,0,5076170525,46.692,5.8207,12.7849,22.2921,
603993.SH,¬е—фов“µ,2015-05-26,5.5299,5.6354,5.7837,5.4442,5.6848,40029079,684238336,0.1549,2.801,17.0935,2.0336,33955263112.5,N/A,87563941556.25,1968421050,0,5076170525,47.9998,5.9838,13.143,22.9165,
603993.SH,¬е—фов“µ,2015-05-27,5.6848,5.6518,5.8463,5.4607,5.7705,43235951,739886216,0.0857,1.5072,17.1128,2.1965,34467052585.5,N/A,88883745892.75,1968421050,0,5076170525,48.7233,6.074,13.3411,23.2619,
603993.SH,¬е—фов“µ,2015-05-28,5.7705,5.7177,5.9913,5.1938,5.2003,45875248,793507138,-0.5701,-9.8801,17.2971,2.3306,31061684169,N/A,80101970884.5,1968421050,0,5076170525,43.9094,5.4738,12.023,20.9636,
603993.SH,¬е—фов“µ,2015-05-29,5.2003,5.1015,5.2728,4.8115,5.0158,27288309,418427234,-0.1845,-3.5488,15.3336,1.3863,29959368381,N/A,77259315390.5,1968421050,0,5076170525,42.3512,5.2796,11.5963,20.2197,
603993.SH,¬е—фов“µ,2015-06-01,5.0158,5.0026,5.3981,4.996,5.3355,25708326,405736004,0.3197,6.3732,15.7823,1.306,31868736799.5,N/A,82183200799.75,1968421050,0,5076170525,45.0503,5.6161,12.3354,21.5083,
603993.SH,¬е—фов“µ,2015-06-02,5.3355,5.3388,5.5299,5.2498,5.5002,27055418,443625214,0.1648,3.0883,16.3969,1.3745,32852947324.5,N/A,84721286062.25,1968421050,0,5076170525,46.4416,5.7895,12.7164,22.1726,
603993.SH,¬е—фов“µ,2015-06-03,5.5002,5.5101,5.5101,5.2728,5.3552,24140200,394302038,-0.145,-2.6363,16.3338,1.2264,31986842062.5,N/A,82487771031.25,1968421050,0,5076170525,45.2172,5.6369,12.3811,21.588,
603993.SH,¬е—фов“µ,2015-06-04,5.3552,5.3519,5.8924,5.0257,5.8924,52033757,874152118,0.5372,10.0308,16.7997,2.6434,35195368374,N/A,90761928987,1968421050,0,5076170525,49.7529,6.2023,13.623,23.7535,
603993.SH,¬е—фов“µ,2015-06-05,5.8924,6.0901,6.4625,5.8924,6.1495,79022053,1481719111,0.2571,4.3624,18.7507,4.0145,36730736793,N/A,94721341996.5,1968421050,0,5076170525,51.9233,6.4729,14.2173,24.7897,
603993.SH,¬е—фов“µ,2015-06-08,6.1495,6.0308,6.1198,5.866,5.9649,42477285,770622553,-0.1845,-3.0011,18.142,2.1579,35628421005,N/A,91878686502.5,1968421050,0,5076170525,50.365,6.2786,13.7907,24.0457,
603993.SH,¬е—фов“µ,2015-06-09,5.9649,5.8792,6.1462,5.8792,6.0275,33438321,611495022,0.0626,1.0497,18.2873,1.6987,36002421004.5,N/A,92843158902.25,1968421050,0,5076170525,50.8937,6.3445,13.9354,24.2981,
603993.SH,¬е—фов“µ,2015-06-10,6.0275,5.899,6.1956,5.8001,5.9616,29112129,528695456,-0.0659,-1.0935,18.1607,1.479,35608736794.5,N/A,91827924797.25,1968421050,0,5076170525,50.3372,6.2752,13.783,24.0324,
603993.SH,¬е—фов“µ,2015-06-11,5.9616,5.9319,5.9946,5.8001,5.8891,22019642,393278733,-0.0725,-1.2161,17.8604,1.1186,35175684163.5,N/A,90711167281.75,1968421050,0,5076170525,49.725,6.1988,13.6154,23.7402,
603993.SH,¬е—фов“µ,2015-06-12,5.8891,5.843,6.0242,5.843,5.9319,26988975,487026688,0.0428,0.7275,18.0454,1.3711,35431578900,N/A,91371069450,1968421050,0,5076170525,50.0868,6.2439,13.7145,23.9129,
603993.SH,¬е—фов“µ,2015-06-15,5.9319,5.9188,6.1956,5.8364,6.0704,44113786,807813786,0.1384,2.3333,18.312,2.2411,36258315741,N/A,93503061070.5,1968421050,0,5076170525,51.2555,6.3896,14.0345,24.4708,
603993.SH,¬е—фов“µ,2015-06-16,6.0704,5.9221,5.9418,5.464,5.4673,35691664,612482960,-0.6031,-9.9349,17.1604,1.8132,32656105219.5,N/A,84213669009.75,1968421050,0,5076170525,46.1633,5.7548,12.6402,22.0397,
603993.SH,¬е—фов“µ,2015-06-17,5.4673,5.3717,5.6551,5.1773,5.5727,28714569,470763631,0.1055,1.9289,16.3946,1.4588,33285999955.5,N/A,85838043577.75,1968421050,0,5076170525,47.0537,5.8658,12.884,22.4648,
603993.SH,¬е—фов“µ,2015-06-18,5.5727,5.5365,5.6584,5.2399,5.3388,21871523,366629516,-0.234,-4.1987,16.7629,1.1111,31888421010,N/A,82233962505,1968421050,0,5076170525,45.0781,5.6195,12.343,21.5216,
603993.SH,¬е—фов“µ,2015-06-19,5.3388,5.2728,5.4706,4.9565,4.9631,18812229,301270703,-0.3757,-7.037,16.0146,0.9557,29644421013,N/A,76447128106.5,1968421050,0,5076170525,41.9059,5.2241,11.4744,20.0071,
603993.SH,¬е—фов“µ,2015-06-23,4.9631,4.973,5.052,4.4654,5.0092,20722891,304682975,0.0461,0.9296,14.7027,1.0528,29919999960,N/A,77157791980,1968421050,0,5076170525,42.2955,5.2727,11.5811,20.1931,
603993.SH,¬е—фов“µ,2015-06-24,5.0092,5.0553,5.2069,4.9433,5.1872,27022617,416238374,0.178,3.5526,15.4033,1.3728,30982947327,N/A,79898924063.5,1968421050,0,5076170525,43.7981,5.46,11.9925,20.9105,
603993.SH,¬е—фов“µ,2015-06-25,5.1872,5.1707,5.174,4.6961,4.762,23659912,359653208,-0.4251,-8.1957,15.201,1.202,28443684172.5,N/A,73350664086.25,1968421050,0,5076170525,40.2086,5.0125,11.0097,19.1967,
603993.SH,¬е—фов“µ,2015-06-26,4.762,4.5841,4.6796,4.2875,4.2875,20580142,277429891,-0.4746,-9.9654,13.4805,1.0455,25609157860.5,N/A,66040978530.25,1968421050,0,5076170525,36.2016,4.513,9.9125,17.2837,
603993.SH,¬е—фов“µ,2015-06-29,4.2875,4.3962,4.4094,3.8591,3.8591,43176818,525168236,-0.4284,-9.9923,12.1632,2.1935,23050210495.5,N/A,59441956847.75,1968421050,0,5076170525,32.5842,4.062,8.922,15.5567,
