╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
601566.SH,╬едамУ,2014-04-28,10.2625,10.2891,10.298,9.9873,10.0317,1856438,21109620,-0.2308,-2.2491,11.371,1.4895,1408399795,N/A,6536623990,124637150,0,578462300,12.1656,1.4463,2.613,-6.6043,
601566.SH,╬едамУ,2014-04-29,10.0317,10.0317,10.1382,10.0139,10.1116,1554714,17643761,0.0799,0.7965,11.3486,1.2474,1419617138.5,N/A,6588685597,124637150,0,578462300,12.2625,1.4579,2.6339,-6.6569,
601566.SH,╬едамУ,2014-04-30,10.1116,10.1116,10.2359,10.0849,10.1915,1097348,12575550,0.0799,0.7902,11.4599,0.8804,1430834482,N/A,6640747204,124637150,0,578462300,12.3594,1.4694,2.6547,-6.7095,
601566.SH,╬едамУ,2014-05-05,10.1915,10.1648,10.298,10.1204,10.2802,1338460,15385032,0.0888,0.8711,11.4946,1.0739,1443298197,N/A,6698593434,124637150,0,578462300,12.4671,1.4822,2.6778,-6.7679,
601566.SH,╬едамУ,2014-05-06,10.2802,10.298,10.3513,10.1648,10.2625,1098256,12695327,-0.0178,-0.1727,11.5595,0.8812,1440805454,N/A,6687024188,124637150,0,578462300,12.4456,1.4796,2.6732,-6.7562,
601566.SH,╬едамУ,2014-05-07,10.2625,10.2536,10.2802,10.0139,10.0849,1727565,19672266,-0.1776,-1.7301,11.3873,1.3861,1415878024,N/A,6571331728,124637150,0,578462300,12.2302,1.454,2.6269,-6.6393,
601566.SH,╬едамУ,2014-05-08,10.0849,10.0938,10.2003,10.0849,10.1293,1464213,16727148,0.0444,0.4401,11.424,1.1748,1422109881.5,N/A,6600254843,124637150,0,578462300,12.2841,1.4604,2.6385,-6.6686,
601566.SH,╬едамУ,2014-05-09,10.1293,10.1293,10.1293,9.9251,9.9784,1752522,19740732,-0.1509,-1.4899,11.2642,1.4061,1400921566,N/A,6501916252,124637150,0,578462300,12.101,1.4387,2.5992,-6.5692,
601566.SH,╬едамУ,2014-05-12,9.9784,10.0228,10.2714,10.0139,10.2536,2218534,25439953,0.2752,2.758,11.467,1.78,1439559082.5,N/A,6681239565,124637150,0,578462300,12.4348,1.4783,2.6709,-6.7504,
601566.SH,╬едамУ,2014-05-13,10.2536,10.2714,10.2891,10.2092,10.2714,1403037,16195865,0.0178,0.1732,11.5434,1.1257,1442051825.5,N/A,6692808811,124637150,0,578462300,12.4563,1.4809,2.6755,-6.7621,
601566.SH,╬едамУ,2014-05-14,10.2714,10.2714,10.3246,10.227,10.298,912934,10584803,0.0266,0.2593,11.5943,0.7325,1445790940,N/A,6710162680,124637150,0,578462300,12.4886,1.4847,2.6824,-6.7796,
601566.SH,╬едамУ,2014-05-15,10.298,10.298,10.3069,10.0849,10.1116,1713670,19718188,-0.1864,-1.8103,11.5064,1.3749,1419617138.5,N/A,6588685597,124637150,0,578462300,12.2625,1.4579,2.6339,-6.6569,
601566.SH,╬едамУ,2014-05-16,10.1116,10.0672,10.2714,10.0672,10.2625,1902566,21911496,0.1509,1.4925,11.5168,1.5265,1440805454,N/A,6687024188,124637150,0,578462300,12.4456,1.4796,2.6732,-6.7562,
601566.SH,╬едамУ,2014-05-19,10.2625,10.3601,10.4756,10.2625,10.4045,2638493,30797008,0.142,1.3841,11.6722,2.1169,1460747398,N/A,6779578156,124637150,0,578462300,12.6178,1.5001,2.7102,-6.8497,
601566.SH,╬едамУ,2014-05-20,10.4045,10.4756,10.4756,10.3424,10.3513,1219185,14269193,-0.0533,-0.5119,11.7039,0.9782,1453269169,N/A,6744870418,124637150,0,578462300,12.5532,1.4924,2.6963,-6.8147,
601566.SH,╬едамУ,2014-05-21,10.3513,10.3868,10.5022,10.3424,10.4667,1714265,20101046,0.1154,1.1149,11.7258,1.3754,1469471998.5,N/A,6820070517,124637150,0,578462300,12.6932,1.5091,2.7263,-6.8906,
601566.SH,╬едамУ,2014-05-22,10.4667,10.4756,10.591,10.4489,10.5377,3497985,41470613,0.071,0.6785,11.8556,2.8065,1479442970.5,N/A,6866347501,124637150,0,578462300,12.7793,1.5193,2.7448,-6.9374,
601566.SH,╬едамУ,2014-05-23,10.5377,10.5377,10.5377,10.3396,10.4811,1634228,18071626,-0.0566,-0.5371,11.0582,1.3112,1384718736.5,N/A,6426716153,124637150,0,578462300,11.9611,1.422,2.5691,-6.4932,
601566.SH,╬едамУ,2014-05-26,10.4811,10.4811,10.5377,10.3868,10.4717,1202442,13312665,-0.0094,-0.09,11.0714,0.9648,1383472365,N/A,6420931530,124637150,0,578462300,11.9503,1.4207,2.5668,-6.4874,
601566.SH,╬едамУ,2014-05-27,10.4717,10.4717,10.5471,10.4339,10.4622,722460,8033374,-0.0094,-0.0901,11.1195,0.5797,1382225993.5,N/A,6415146907,124637150,0,578462300,11.9396,1.4195,2.5645,-6.4815,
601566.SH,╬едамУ,2014-05-28,10.4622,10.5188,10.5188,10.3962,10.4717,1277054,14151104,0.0094,0.0902,11.0811,1.0246,1383472365,N/A,6420931530,124637150,0,578462300,11.9503,1.4207,2.5668,-6.4874,
601566.SH,╬едамУ,2014-05-29,10.4717,10.4622,10.4811,10.1886,10.2169,2100063,22911312,-0.2547,-2.4324,10.9098,1.6849,1349820334.5,N/A,6264746709,124637150,0,578462300,11.6596,1.3862,2.5044,-6.3296,
601566.SH,╬едамУ,2014-05-30,10.2169,10.2169,10.3019,10.1886,10.2358,743264,8071063,0.0189,0.1847,10.8589,0.1293,6234813077.5,N/A,6276315955,574637150,0,578462300,11.6812,1.3887,2.509,-6.3413,
601566.SH,╬едамУ,2014-06-03,10.2358,10.2358,10.349,10.2358,10.2547,717239,7833362,0.0189,0.1843,10.9216,0.1248,6246305820.5,N/A,6287885201,574637150,0,578462300,11.7027,1.3913,2.5136,-6.353,
601566.SH,╬едамУ,2014-06-04,10.2547,10.2641,10.2736,10.0471,10.0849,882706,9457984,-0.1698,-1.6559,10.7148,0.1536,6142871133.5,N/A,6183761987,574637150,0,578462300,11.5089,1.3683,2.472,-6.2478,
601566.SH,╬едамУ,2014-06-05,10.0849,10.0943,10.1981,10.0849,10.1886,520440,5592979,0.1038,1.029,10.7466,0.0906,6206081220,N/A,6247392840,574637150,0,578462300,11.6273,1.3823,2.4974,-6.312,
601566.SH,╬едамУ,2014-06-06,10.1886,10.2452,10.2452,10.1037,10.1886,712489,7684420,0,0,10.7853,0.124,6206081220,N/A,6247392840,574637150,0,578462300,11.6273,1.3823,2.4974,-6.312,
601566.SH,╬едамУ,2014-06-09,10.1886,10.1132,10.2264,10.1037,10.1226,618369,6662311,-0.066,-0.6481,10.774,0.1076,6165856619.5,N/A,6206900479,574637150,0,578462300,11.552,1.3734,2.4812,-6.2711,
601566.SH,╬едамУ,2014-06-10,10.1226,10.1509,10.2169,10.0943,10.1981,1228842,13222166,0.0755,0.7456,10.7599,0.2138,6211827591.5,N/A,6253177463,574637150,0,578462300,11.6381,1.3836,2.4997,-6.3179,
601566.SH,╬едамУ,2014-06-11,10.1981,10.1698,10.3396,10.1415,10.2924,1541650,16750460,0.0943,0.9251,10.8653,0.2683,6269291306.5,N/A,6311023693,574637150,0,578462300,11.7458,1.3964,2.5229,-6.3763,
601566.SH,╬едамУ,2014-06-12,10.2924,10.2641,10.3113,10.2264,10.2924,1027546,11195841,0,0,10.8957,0.1788,6269291306.5,N/A,6311023693,574637150,0,578462300,11.7458,1.3964,2.5229,-6.3763,
601566.SH,╬едамУ,2014-06-13,10.2924,10.2452,10.3679,10.2452,10.349,1388912,15209102,0.0566,0.55,10.9504,0.2417,6303769535.5,N/A,6345731431,574637150,0,578462300,11.8104,1.4041,2.5367,-6.4114,
601566.SH,╬едамУ,2014-06-16,10.349,10.3207,10.3962,10.283,10.3396,1047709,11486174,-0.0094,-0.0912,10.9631,0.1823,6298023164,N/A,6339946808,574637150,0,578462300,11.7996,1.4028,2.5344,-6.4056,
601566.SH,╬едамУ,2014-06-17,10.3396,10.3396,10.3396,10.1698,10.2075,1185796,12858768,-0.1321,-1.2774,10.844,0.2064,6217573963,N/A,6258962086,574637150,0,578462300,11.6489,1.3849,2.502,-6.3237,
601566.SH,╬едамУ,2014-06-18,10.2075,10.1981,10.2169,10.0188,10.066,1328903,14221770,-0.1415,-1.3863,10.7019,0.2313,6131378390.5,N/A,6172192741,574637150,0,578462300,11.4874,1.3657,2.4674,-6.2361,
601566.SH,╬едамУ,2014-06-19,10.066,10.0377,10.0943,9.6037,9.7169,2687166,27947931,-0.3491,-3.4677,10.4005,0.4676,5918762645,N/A,5958161690,574637150,0,578462300,11.089,1.3183,2.3818,-6.0198,
601566.SH,╬едамУ,2014-06-20,9.7169,9.6981,9.7641,9.632,9.6698,1139471,11692304,-0.0472,-0.4854,10.2612,0.1983,5890030787.5,N/A,5929238575,574637150,0,578462300,11.0352,1.3119,2.3702,-5.9906,
601566.SH,╬едамУ,2014-06-23,9.6698,9.7169,9.7358,9.6792,9.7169,799936,8233179,0.0472,0.4878,10.2923,0.1392,5918762645,N/A,5958161690,574637150,0,578462300,11.089,1.3183,2.3818,-6.0198,
601566.SH,╬едамУ,2014-06-24,9.7169,9.7358,9.8302,9.7075,9.7924,906485,9389815,0.0755,0.7767,10.3585,0.1577,5964733617,N/A,6004438674,574637150,0,578462300,11.1752,1.3286,2.4003,-6.0666,
601566.SH,╬едамУ,2014-06-25,9.7924,9.7924,9.7924,9.6792,9.6886,563452,5801991,-0.1038,-1.0597,10.2972,0.0981,5901523530.5,N/A,5940807821,574637150,0,578462300,11.0567,1.3145,2.3749,-6.0023,
601566.SH,╬едамУ,2014-06-26,9.6886,9.7169,9.8302,9.7169,9.8302,1324185,13731609,0.1415,1.4606,10.3699,0.2304,5987719103,N/A,6027577166,574637150,0,578462300,11.2182,1.3337,2.4095,-6.09,
601566.SH,╬едамУ,2014-06-27,9.8302,9.8113,9.9339,9.7736,9.8868,1145703,11964967,0.0566,0.5758,10.4433,0.1994,6022197332,N/A,6062284904,574637150,0,578462300,11.2828,1.3414,2.4234,-6.125,
601566.SH,╬едамУ,2014-06-30,9.8868,9.9434,9.9528,9.8207,9.9434,1276069,13381081,0.0566,0.5725,10.4862,0.2221,6056675561,N/A,6096992642,574637150,0,578462300,11.3474,1.3491,2.4373,-6.1601,
601566.SH,╬едамУ,2014-07-01,9.9434,9.9434,9.9434,9.8396,9.9245,1429301,14975046,-0.0189,-0.1898,10.4772,0.2487,6045182818,N/A,6085423396,574637150,0,578462300,11.3259,1.3465,2.4327,-6.1484,
601566.SH,╬едамУ,2014-07-02,9.9245,9.9151,9.9528,9.849,9.9434,1312124,13771627,0.0189,0.1901,10.4957,0.2283,6056675561,N/A,6096992642,574637150,0,578462300,11.3474,1.3491,2.4373,-6.1601,
601566.SH,╬едамУ,2014-07-03,9.9434,9.9339,10.0188,9.9339,10.0094,1876207,19864019,0.066,0.6641,10.5873,0.3265,6096900161.5,N/A,6137485003,574637150,0,578462300,11.4228,1.358,2.4535,-6.201,
601566.SH,╬едамУ,2014-07-04,10.0094,10,10.0754,9.9245,10,2573791,27318046,-0.0094,-0.0943,10.6139,0.4479,6091153790,N/A,6131700380,574637150,0,578462300,11.412,1.3567,2.4512,-6.1952,
601566.SH,╬едамУ,2014-07-07,10,10,10,9.7736,9.8207,2746823,28676185,-0.1792,-1.7925,10.4398,0.478,5981972731.5,N/A,6021792543,574637150,0,578462300,11.2075,1.3324,2.4072,-6.0841,
601566.SH,╬едамУ,2014-07-08,9.8207,9.8113,9.849,9.7453,9.8396,1398089,14513412,0.0189,0.1921,10.3809,0.2433,5993465474.5,N/A,6033361789,574637150,0,578462300,11.229,1.335,2.4119,-6.0958,
601566.SH,╬едамУ,2014-07-09,9.8396,9.8113,9.9245,9.7736,9.783,1671601,17449323,-0.0566,-0.5753,10.4387,0.2909,5958987245.5,N/A,5998654051,574637150,0,578462300,11.1644,1.3273,2.398,-6.0607,
601566.SH,╬едамУ,2014-07-10,9.783,9.7736,9.8585,9.7169,9.8396,1557631,16187481,0.0566,0.5786,10.3924,0.2711,5993465474.5,N/A,6033361789,574637150,0,578462300,11.229,1.335,2.4119,-6.0958,
601566.SH,╬едамУ,2014-07-11,9.8396,9.8302,9.9434,9.7924,9.9245,1404892,14761161,0.0849,0.8629,10.507,0.2445,6045182818,N/A,6085423396,574637150,0,578462300,11.3259,1.3465,2.4327,-6.1484,
601566.SH,╬едамУ,2014-07-14,9.9245,9.9339,10.0754,9.9056,10.066,2174503,23037407,0.1415,1.4259,10.5943,0.3784,6131378390.5,N/A,6172192741,574637150,0,578462300,11.4874,1.3657,2.4674,-6.2361,
601566.SH,╬едамУ,2014-07-15,10.066,10.0283,10.1415,10.0283,10.1226,1998202,21370548,0.0566,0.5623,10.6949,0.3477,6165856619.5,N/A,6165856619.5,574637150,0,574637150,11.4756,1.3643,2.4648,-6.2297,
601566.SH,╬едамУ,2014-07-16,10.1226,10.1415,10.1603,10.0471,10.1132,1951645,20910854,-0.0094,-0.0932,10.7145,0.3396,6160110248,N/A,6160110248,574637150,0,574637150,11.4649,1.363,2.4625,-6.2239,
601566.SH,╬едамУ,2014-07-17,10.1132,10.1132,10.1132,9.9622,10,1462535,15505028,-0.1132,-1.1194,10.6015,0.2545,6091153790,N/A,6091153790,574637150,0,574637150,11.3366,1.3478,2.435,-6.1542,
601566.SH,╬едамУ,2014-07-18,10,10,10.1037,9.9717,10.0471,1038741,11061500,0.0472,0.4717,10.6489,0.1808,6119885647.5,N/A,6119885647.5,574637150,0,574637150,11.39,1.3541,2.4464,-6.1832,
601566.SH,╬едамУ,2014-07-21,10.0471,10.0471,10.066,9.9717,9.9811,857016,9082232,-0.066,-0.6573,10.5975,0.1491,6079661047,N/A,6079661047,574637150,0,574637150,11.3152,1.3452,2.4304,-6.1426,
601566.SH,╬едамУ,2014-07-22,9.9811,10.0094,10.1415,9.9622,10.0754,1466095,15649802,0.0943,0.9452,10.6745,0.2551,6137124762,N/A,6137124762,574637150,0,574637150,11.4221,1.3579,2.4533,-6.2006,
601566.SH,╬едамУ,2014-07-23,10.0754,10.0754,10.1037,9.9905,10,2078420,22105749,-0.0755,-0.7491,10.6358,0.3617,6091153790,N/A,6091153790,574637150,0,574637150,11.3366,1.3478,2.435,-6.1542,
601566.SH,╬едамУ,2014-07-24,10,10.0188,10.1981,10,10.1886,2751275,29495121,0.1887,1.8868,10.7205,0.4788,6206081220,N/A,6206081220,574637150,0,574637150,11.5504,1.3732,2.4809,-6.2703,
601566.SH,╬едамУ,2014-07-25,10.1886,10.1603,10.2736,10.1603,10.2547,2976957,32231006,0.066,0.6481,10.8268,0.5181,6246305820.5,N/A,6246305820.5,574637150,0,574637150,11.6253,1.3821,2.497,-6.3109,
601566.SH,╬едамУ,2014-07-28,10.2547,10.283,10.4245,10.2736,10.3962,5120978,56184690,0.1415,1.3799,10.9715,0.8912,6332501393,N/A,6332501393,574637150,0,574637150,11.7857,1.4012,2.5314,-6.398,
601566.SH,╬едамУ,2014-07-29,10.3962,10.4056,10.4245,10.349,10.3773,3046495,33531115,-0.0189,-0.1815,11.0065,0.5302,6321008650,N/A,6321008650,574637150,0,574637150,11.7643,1.3986,2.5268,-6.3864,
601566.SH,╬едамУ,2014-07-30,10.3773,10.349,10.632,10.349,10.5754,4381884,48748369,0.1981,1.9091,11.125,0.7625,6441682451.5,N/A,6441682451.5,574637150,0,574637150,11.9889,1.4253,2.5751,-6.5083,
601566.SH,╬едамУ,2014-07-31,10.5754,10.5754,10.632,10.4434,10.5849,3638983,40611433,0.0094,0.0892,11.1601,0.6333,6447428823,N/A,6447428823,574637150,0,574637150,11.9996,1.4266,2.5774,-6.5141,
601566.SH,╬едамУ,2014-08-01,10.5849,10.5849,10.6037,10.3679,10.3773,3523353,39241093,-0.2075,-1.9608,11.1374,0.6131,6321008650,N/A,6321008650,574637150,0,574637150,11.7643,1.3986,2.5268,-6.3864,
601566.SH,╬едамУ,2014-08-04,10.3773,10.3773,10.5754,10.3773,10.5754,2352185,26193947,0.1981,1.9091,11.136,0.4093,6441682451.5,N/A,6441682451.5,574637150,0,574637150,11.9889,1.4253,2.5751,-6.5083,
601566.SH,╬едамУ,2014-08-05,10.5754,10.5849,10.6792,10.5377,10.6603,2717939,30598005,0.0849,0.8029,11.2578,0.473,6493399795,N/A,6493399795,574637150,0,574637150,12.0852,1.4368,2.5958,-6.5606,
601566.SH,╬едамУ,2014-08-06,10.6603,10.6698,10.7075,10.5566,10.6698,2598226,29304958,0.0094,0.0885,11.2788,0.4522,6499146166.5,N/A,6499146166.5,574637150,0,574637150,12.0959,1.438,2.5981,-6.5664,
601566.SH,╬едамУ,2014-08-07,10.6698,10.6415,10.783,10.5377,10.566,3036262,34348939,-0.1038,-0.9726,11.3129,0.5284,6435936080,N/A,6435936080,574637150,0,574637150,11.9782,1.4241,2.5728,-6.5025,
601566.SH,╬едамУ,2014-08-08,10.566,10.566,10.6509,10.5188,10.5754,1407590,15781515,0.0094,0.0893,11.2117,0.245,6441682451.5,N/A,6441682451.5,574637150,0,574637150,11.9889,1.4253,2.5751,-6.5083,
601566.SH,╬едамУ,2014-08-11,10.5754,10.5849,10.7075,10.5849,10.7075,1869585,21164182,0.1321,1.2489,11.3203,0.3254,6522131652.5,N/A,6522131652.5,574637150,0,574637150,12.1387,1.4431,2.6072,-6.5896,
601566.SH,╬едамУ,2014-08-12,10.7075,10.6981,10.7735,10.6603,10.7358,2680872,30455530,0.0283,0.2643,11.3603,0.4665,6539370767,N/A,6539370767,574637150,0,574637150,12.1708,1.4469,2.6141,-6.607,
601566.SH,╬едамУ,2014-08-13,10.7358,10.7358,10.783,10.6415,10.7169,3069795,34848922,-0.0189,-0.1757,11.3522,0.5342,6527878024,N/A,6527878024,574637150,0,574637150,12.1494,1.4444,2.6095,-6.5954,
601566.SH,╬едамУ,2014-08-14,10.7169,10.6886,10.8207,10.6415,10.6603,2779947,31605864,-0.0566,-0.5282,11.3692,0.4838,6493399795,N/A,6493399795,574637150,0,574637150,12.0852,1.4368,2.5958,-6.5606,
601566.SH,╬едамУ,2014-08-15,10.6603,10.6603,10.7547,10.6415,10.7264,1901201,21563366,0.066,0.6195,11.342,0.3309,6533624395.5,N/A,6533624395.5,574637150,0,574637150,12.1601,1.4457,2.6118,-6.6012,
601566.SH,╬едамУ,2014-08-18,10.7264,10.7264,10.8396,10.7264,10.8113,3163459,36170079,0.0849,0.7916,11.4337,0.5505,6585341739,N/A,6585341739,574637150,0,574637150,12.2563,1.4571,2.6325,-6.6535,
601566.SH,╬едамУ,2014-08-19,10.8113,10.7547,10.8962,10.7264,10.7735,4025607,46051010,-0.0377,-0.349,11.4395,0.7005,6562356253,N/A,6562356253,574637150,0,574637150,12.2135,1.452,2.6233,-6.6303,
601566.SH,╬едамУ,2014-08-20,10.7735,10.7547,10.8868,10.7358,10.8113,2740316,31395198,0.0377,0.3503,11.4568,0.4769,6585341739,N/A,6585341739,574637150,0,574637150,12.2563,1.4571,2.6325,-6.6535,
601566.SH,╬едамУ,2014-08-21,10.8113,10.8302,10.8302,10.6792,10.7358,3495624,39766856,-0.0755,-0.6981,11.3762,0.6083,6539370767,N/A,6539370767,574637150,0,574637150,12.1708,1.4469,2.6141,-6.607,
601566.SH,╬едамУ,2014-08-22,10.7358,10.7264,10.7735,10.6603,10.7547,2419969,27498083,0.0189,0.1757,11.363,0.4211,6550863510,N/A,6550863510,574637150,0,574637150,12.1921,1.4495,2.6187,-6.6187,
601566.SH,╬едамУ,2014-08-25,10.7547,10.7452,10.8207,10.6132,10.6886,2818767,31964661,-0.066,-0.614,11.3399,0.4905,6510638909.5,N/A,6510638909.5,574637150,0,574637150,12.1173,1.4406,2.6027,-6.578,
601566.SH,╬едамУ,2014-08-26,10.6886,10.6603,10.7075,10.4434,10.4717,2851927,31904532,-0.217,-2.03,11.187,0.4963,6378472365,N/A,6378472365,574637150,0,574637150,11.8713,1.4113,2.5498,-6.4445,
601566.SH,╬едамУ,2014-08-27,10.4717,10.4339,10.5566,10.3773,10.3868,2572828,28474067,-0.0849,-0.8108,11.0672,0.4477,6326755021.5,N/A,6326755021.5,574637150,0,574637150,11.775,1.3999,2.5291,-6.3922,
601566.SH,╬едамУ,2014-08-28,10.3868,10.4056,10.4905,10.3773,10.4245,2388717,26413330,0.0377,0.3633,11.0575,0.4157,6349740507.5,N/A,6349740507.5,574637150,0,574637150,11.8178,1.405,2.5383,-6.4155,
601566.SH,╬едамУ,2014-08-29,10.4245,10.4245,10.5283,10.4056,10.5094,1830962,20293984,0.0849,0.8145,11.0838,0.3186,6401457851,N/A,6401457851,574637150,0,574637150,11.9141,1.4164,2.559,-6.4677,
601566.SH,╬едамУ,2014-09-01,10.5094,10.5471,10.9622,10.5094,10.9245,9748168,111503444,0.4151,3.9497,11.4384,1.6964,6654298197,N/A,6654298197,574637150,0,574637150,12.3846,1.4724,2.6601,-6.7232,
601566.SH,╬едамУ,2014-09-02,10.9245,10.9528,12.0188,10.8962,11.8585,24131395,294187371,0.934,8.5492,12.1911,4.1994,7223188975.5,N/A,7223188975.5,574637150,0,574637150,13.4434,1.5983,2.8875,-7.2979,
601566.SH,╬едамУ,2014-09-03,11.8585,11.6509,11.9717,11.5188,11.6226,16720497,206335695,-0.2358,-1.9889,12.3403,2.9097,7079529688,N/A,7079529688,574637150,0,574637150,13.1761,1.5665,2.8301,-7.1528,
601566.SH,╬едамУ,2014-09-04,11.6226,11.632,11.7924,11.4622,11.6226,8046333,98690877,0,0,12.2653,1.4002,7079529688,N/A,7079529688,574637150,0,574637150,13.1761,1.5665,2.8301,-7.1528,
601566.SH,╬едамУ,2014-09-05,11.6226,11.6509,11.6981,11.5283,11.6509,5059182,62294286,0.0283,0.2435,12.3131,0.8804,7096768802.5,N/A,7096768802.5,574637150,0,574637150,13.2082,1.5703,2.837,-7.1702,
601566.SH,╬едамУ,2014-09-09,11.6509,11.6509,12.2264,11.5943,12.1415,11176013,141703729,0.4906,4.2105,12.6793,1.9449,7395580120.5,N/A,7395580120.5,574637150,0,574637150,13.7643,1.6364,2.9564,-7.4721,
601566.SH,╬едамУ,2014-09-10,12.1415,12.0754,12.1226,11.9056,12.0377,4655357,59262424,-0.1038,-0.8547,12.7299,0.8101,7332370034,N/A,7332370034,574637150,0,574637150,13.6466,1.6224,2.9311,-7.4082,
601566.SH,╬едамУ,2014-09-11,12.0377,12.0754,12.1415,11.783,11.8301,5715738,72322703,-0.2075,-1.7241,12.6533,0.9947,7205949861,N/A,7205949861,574637150,0,574637150,13.4114,1.5944,2.8806,-7.2805,
601566.SH,╬едамУ,2014-09-12,11.8301,11.783,11.9151,11.6981,11.8962,3008635,37686202,0.066,0.5582,12.526,0.5236,7246174461.5,N/A,7246174461.5,574637150,0,574637150,13.4862,1.6033,2.8967,-7.3212,
601566.SH,╬едамУ,2014-09-15,11.8962,11.8773,11.9434,11.8113,11.9056,3267899,41149901,0.0094,0.0793,12.5922,0.5687,7251920833,N/A,7251920833,574637150,0,574637150,13.4969,1.6046,2.899,-7.327,
601566.SH,╬едамУ,2014-09-16,11.9056,11.9056,12.1132,11.4339,11.5188,4524858,56609785,-0.3868,-3.2488,12.5108,0.7874,7016319601.5,N/A,7016319601.5,574637150,0,574637150,13.0584,1.5525,2.8048,-7.0889,
601566.SH,╬едамУ,2014-09-17,11.5188,11.5283,11.7452,11.4339,11.632,2633093,32269384,0.1132,0.9828,12.2553,0.4582,7085276059.5,N/A,7085276059.5,574637150,0,574637150,13.1868,1.5677,2.8324,-7.1586,
601566.SH,╬едамУ,2014-09-18,11.632,11.632,11.6981,11.5283,11.6603,1938998,23900962,0.0283,0.2433,12.3265,0.3374,7102515174,N/A,7102515174,574637150,0,574637150,13.2188,1.5716,2.8393,-7.176,
601566.SH,╬едамУ,2014-09-19,11.6603,11.632,12.4245,11.5094,12.132,8470257,107959177,0.4717,4.0453,12.7457,1.474,7389833749,N/A,7389833749,574637150,0,574637150,13.7536,1.6351,2.9541,-7.4663,
601566.SH,╬едамУ,2014-09-22,12.132,12.132,12.283,11.8773,11.9245,5000127,64043928,-0.2075,-1.7107,12.8085,0.8701,7263413576,N/A,7263413576,574637150,0,574637150,13.5183,1.6072,2.9036,-7.3386,
601566.SH,╬едамУ,2014-09-23,11.9245,11.9339,12.4056,11.8585,12.0283,4792966,61327514,0.1038,0.8703,12.7953,0.8341,7326623662.5,N/A,7326623662.5,574637150,0,574637150,13.6359,1.6211,2.9288,-7.4024,
601566.SH,╬едамУ,2014-09-24,12.0283,11.9811,12.7358,11.9434,12.349,8199450,107319556,0.3208,2.6667,13.0886,1.4269,7522000293.5,N/A,7522000293.5,574637150,0,574637150,13.9996,1.6644,3.0069,-7.5998,
601566.SH,╬едамУ,2014-09-25,12.349,12.3773,12.8301,12.3018,12.5754,8225971,109397685,0.2264,1.8335,13.2991,1.4315,7659913209.5,N/A,7659913209.5,574637150,0,574637150,14.2562,1.6949,3.0621,-7.7392,
601566.SH,╬едамУ,2014-09-26,12.5754,12.5283,13.0188,12.4245,12.8773,6585780,88860841,0.3019,2.4006,13.4928,1.1461,7843797097.5,N/A,7843797097.5,574637150,0,574637150,14.5985,1.7356,3.1356,-7.925,
601566.SH,╬едамУ,2014-09-29,12.8773,12.8584,13.1132,12.5377,12.5754,8585523,115493734,-0.3019,-2.3443,13.4521,1.4941,7659913209.5,N/A,7659913209.5,574637150,0,574637150,14.2562,1.6949,3.0621,-7.7392,
601566.SH,╬едамУ,2014-09-30,12.5754,12.6037,12.6509,12.2547,12.3868,8117419,106714208,-0.1887,-1.5004,13.1463,1.4126,7544985779.5,N/A,7544985779.5,574637150,0,574637150,14.0424,1.6695,3.0161,-7.6231,
601566.SH,╬едамУ,2014-10-08,12.3868,12.3868,12.5943,12.3679,12.5,4006812,53026780,0.1132,0.9139,13.2342,0.6973,7613942237.5,N/A,7613942237.5,574637150,0,574637150,14.1707,1.6847,3.0437,-7.6927,
601566.SH,╬едамУ,2014-10-09,12.5,12.5283,12.5471,12.349,12.4811,3766742,49677793,-0.0189,-0.1509,13.1885,0.6555,7602449494.5,N/A,7602449494.5,574637150,0,574637150,14.1493,1.6822,3.0391,-7.6811,
601566.SH,╬едамУ,2014-10-10,12.4811,12.4434,12.4434,12.2452,12.3018,3509192,45855845,-0.1792,-1.4361,13.0674,0.6107,7493268436,N/A,7493268436,574637150,0,574637150,13.9461,1.658,2.9955,-7.5708,
